mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.5128772258758545,0.004075135230106258,0.05749094486236572,0.0033084794905506518,0.6,5.0,300,5,0.05,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.8020535023025549,0.7949839325531977,0.7995147194196152,0.7887651063747,0.7963293151625169,0.005048277618318484,21,0.8767504708869053,0.8733109491442143,0.8740376740376741,0.8683046683046683,0.8731009405933655,0.003051428860710361,15,0.7189542483660131,0.708936970837253,0.7138072199478973,0.6980848666917011,0.7099458264607161,0.007709769471227154,19
0.4964328408241272,0.01698744109378833,0.05507391691207886,0.0026441801867251374,1.0,5.0,300,5,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.8040723319899767,0.7958587796285804,0.7984629255801267,0.7936159262265943,0.7980024908563195,0.0039016797216524512,13,0.8773237245106871,0.8733928425190403,0.8729729729729729,0.8715806715806715,0.873817552895843,0.0021325203141576775,10,0.7213541666666666,0.7098348348348348,0.7117636127113919,0.705926481620405,0.7122197739583246,0.0056775583728105455,12
0.678758442401886,0.0037786612441044654,0.062005460262298584,0.0013681693461642043,1.0,0.0,300,7,0.05,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.8057047375738777,0.798225496010715,0.8001703376409884,0.7941734891856662,0.7995685151028118,0.004151066775850541,4,0.8774875112603391,0.8750307100155598,0.8748566748566748,0.872072072072072,0.8748617420511614,0.001917387440082916,2,0.7229629629629629,0.7136960600375235,0.7152441297055535,0.7069418386491557,0.7147112478387989,0.005695811860530581,3
0.6924964189529419,0.003327149656706952,0.06116443872451782,0.0008091239594990053,0.8,1.0,300,7,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.8012098609492184,0.7957148906705502,0.7979289849998723,0.7906223967867395,0.7963690333515951,0.0038509348030891844,20,0.8731471623945622,0.8708541478994349,0.8710892710892711,0.8686322686322686,0.8709307125038842,0.0015989447545575466,25,0.7144700460829493,0.7071494893221912,0.7093796159527327,0.7001869158878504,0.7077965168114309,0.005132418207263311,21
0.5209805965423584,0.003152507979642173,0.055039048194885254,0.0005997611757201374,0.6,5.0,300,5,0.01,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.6}",0.76345550576149,0.7602082869576514,0.7642171469171184,0.7468934988424267,0.7586936096196717,0.006977140906832669,42,0.8649578249119646,0.8623372369175334,0.8637182637182638,0.8563472563472564,0.8618401454737545,0.003304019676064141,43,0.6684094108184194,0.662382004418558,0.668129238133227,0.6414554374488961,0.6600940227047751,0.011026582506894912,42
0.6737791299819946,0.008059331628156079,0.06333911418914795,0.0033250907337889243,0.8,0.0,300,7,0.1,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.6}",0.8039284430319464,0.8011174964330792,0.8024139568805988,0.7922258877233568,0.7999214460172454,0.004553042651118364,2,0.8747850298910819,0.8737204160183442,0.8736281736281736,0.8692874692874692,0.8728552722062672,0.0021094449988708157,19,0.7185716915148168,0.7149722735674676,0.7159948463095895,0.7023498694516971,0.7129721702108929,0.006271461083482125,8
0.5058596134185791,0.004454658143397607,0.05501335859298706,0.0026074357788012557,0.8,1.0,200,7,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.8066084877058666,0.7993774366345155,0.8008098685413414,0.7954597307780059,0.8005638809149324,0.004001805212031639,1,0.8770780443862092,0.8733928425190403,0.8729729729729729,0.8731367731367732,0.8741451582537489,0.0016999013873806002,7,0.7233179723502304,0.7130660727542687,0.7138904261206419,0.7092171954195607,0.7148729166611755,0.0051849812179085,2
0.5158377289772034,0.003304333800393011,0.054608047008514404,0.0010843317261056335,0.6,1.0,200,7,0.1,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.803313097141018,0.7999446107644341,0.7996999171014636,0.7933410136415007,0.7990746596621041,0.0036050939910827143,7,0.8752763901400377,0.8737204160183442,0.8728910728910729,0.8702702702702703,0.8730395373299312,0.0018136970543440245,16,0.7185363149140639,0.7139146567717997,0.7128053293856402,0.7043673012318029,0.7124059005758266,0.005114610151448487,11
0.3764619827270508,0.0019854925256818073,0.05117642879486084,0.0036971293330632683,1.0,1.0,200,5,0.05,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.7975234409499685,0.7889869259445847,0.7935494007353141,0.7840641785474888,0.791030986544339,0.0050301334884604925,25,0.8769961510113832,0.8725739087707804,0.8737100737100737,0.8684684684684685,0.8729371504901764,0.003048522555798898,17,0.7150986342943855,0.7024856596558318,0.7079545454545455,0.6936283861121709,0.7047918063792334,0.007844964705146566,25
0.37562763690948486,0.0011846552869098524,0.048952341079711914,0.0012727869609397624,0.8,5.0,300,3,0.05,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.7877738265266911,0.7807677182368671,0.7848001278435262,0.7752392303243505,0.7821452257328587,0.004698934762193642,33,0.8712636147735648,0.8677421996560478,0.8698607698607699,0.8639639639639639,0.8682076370635866,0.00275214648800734,34,0.7,0.6896021526042667,0.6956521739130435,0.6803925341543198,0.6914117151679074,0.00735589888470967,33
