mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__penalty,param_model__loss,param_model__l1_ratio,param_model__alpha,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.6798242727915446,0.17810889973884067,0.08570901552836101,0.005078919746156056,l2,log_loss,0.15,0.0001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.7853398204722033,0.8479482537527344,0.7605803364716777,0.7979561368988718,0.03676653208776303,15,0.989,0.987,0.9853333333333333,0.987111111111111,0.0014989708403591318,6,0.8235215473060298,0.82712127368771,0.7805836474976562,0.8104088228304653,0.021140724053042695,8
1.4420004685719807,0.22687389982413803,0.08501482009887695,0.0020707983270022334,l1,log_loss,0.15,0.001,"{'model__penalty': 'l1', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.7844912121897865,0.8287508486082824,0.8050162062046612,0.8060860890009099,0.018084751235458843,13,0.9873333333333333,0.985,0.985,0.9857777777777778,0.001099943881845724,16,0.8067796610169491,0.8038677283960303,0.7970629751169143,0.8025701215099645,0.004071554489631513,16
0.43206310272216797,0.065205765325304,0.08902247746785481,0.0017716354447372198,elasticnet,hinge,0.15,0.0001,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.8119295466545976,0.8654484423323527,0.7252353758296033,0.8008711216055179,0.05777336513164,14,0.9876666666666667,0.9856666666666667,0.986,0.9864444444444445,0.0008748897637790972,14,0.8206712710529505,0.821544922953058,0.7681846280651143,0.8034669406903743,0.02495091187445959,15
1.1176921526590984,0.21606435146395528,0.09670933087666829,0.016028064847545515,l1,hinge,0.5,0.001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 0.001}",0.802500565738855,0.8285811269517991,0.8051859854915882,0.8120892260607474,0.01171295482396296,11,0.987,0.9846666666666667,0.9853333333333333,0.9856666666666666,0.0009813067629253088,17,0.8109778262450018,0.801174511148635,0.7998350155279503,0.8039957843071956,0.00496724231644485,13
0.2464306354522705,0.015574295269634086,0.08311033248901367,0.004760184161233159,l2,hinge,0.15,0.0001,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.8122689899675644,0.8390284378064419,0.7876832844574779,0.8129935707438282,0.020967831807845623,9,0.9883333333333333,0.9873333333333333,0.986,0.9872222222222223,0.0009558139185602769,5,0.8271294767291579,0.8271302406832298,0.7983238470846592,0.817527854832349,0.013579284107932037,7
1.109444220860799,0.2325737905565772,0.07965509096781413,0.0024891115568685335,l1,hinge,0.15,0.001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.802500565738855,0.8285811269517991,0.8051859854915882,0.8120892260607474,0.01171295482396296,11,0.987,0.9846666666666667,0.9853333333333333,0.9856666666666666,0.0009813067629253088,17,0.8109778262450018,0.801174511148635,0.7998350155279503,0.8039957843071956,0.00496724231644485,13
0.273288091023763,0.03413971362015171,0.08186038335164388,0.002541333002177112,l2,hinge,0.15,1e-05,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.7939201931055291,0.8301086218601493,0.8146164531563513,0.8128817560406766,0.01482469728739633,10,0.988,0.9876666666666667,0.9863333333333333,0.9873333333333333,0.0007200822998231192,4,0.8169491525423729,0.8271348457217431,0.8118342489203416,0.8186394157281525,0.006359759316602369,6
0.567650556564331,0.11996168079533459,0.08879685401916504,0.015654394471741537,l1,hinge,0.5,1e-05,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-05}",0.8304480651731161,0.847269367126801,0.8504707516592067,0.8427293946530412,0.008782008353330163,1,0.9883333333333333,0.9856666666666667,0.9866666666666667,0.9868888888888888,0.0010999438818457092,11,0.8334789731520527,0.815671890249043,0.8271082705640305,0.8254197113217087,0.007367110451856855,1
0.4738362630208333,0.1360370282576959,0.08339476585388184,0.005432466107806141,l1,log_loss,0.15,1e-06,"{'model__penalty': 'l1', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-06}",0.8102323300897639,0.8277325186693822,0.8686525698410248,0.8355391395333903,0.02448044934411233,4,0.9843333333333333,0.983,0.9873333333333333,0.9848888888888889,0.0018121673811444432,19,0.7916589708544199,0.7883439783861851,0.8384353741496599,0.806146107796755,0.022872032921929502,11
1.1854980786641438,0.07785822278683249,0.07930692036946614,0.0006213660029926975,l1,hinge,0.15,0.0001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.8035188956777553,0.8465904805008675,0.7957555178268252,0.8152882980018159,0.022359747774621297,7,0.989,0.9843333333333333,0.9843333333333333,0.9858888888888888,0.0021998877636915004,15,0.8305371970852398,0.8049444506696215,0.7880435517887772,0.8078417331812128,0.01746850799027351,10
0.43119653065999347,0.09463125276207814,0.08157602945963542,0.0005478522555348904,elasticnet,hinge,0.5,1e-06,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.7760805612129441,0.8566983480425436,0.8062046612131502,0.812994523489546,0.03326042253314496,8,0.9886666666666667,0.9863333333333333,0.9873333333333333,0.9874444444444445,0.0009558139185603244,3,0.8162705074536534,0.8242452907025759,0.817531099743263,0.8193489659664973,0.003500263815867439,5
