mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
9.129640996456146,0.12227662365516431,0.19029396772384644,0.07038108229761059,100,5,4,0.5,10,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 10}",0.6935857402893031,0.6921655305443429,0.6951398261375359,0.6900075491376095,0.6927246615271979,0.0018887697003089482,7,0.9073697248518092,0.9031230646730957,0.907989029461205,0.9056804105468059,0.9060405573832289,0.0018844560923281441,10,0.5114325711619225,0.5015930814747382,0.5149253731343284,0.5032618825722274,0.5078032270858042,0.005547225010331748,7
5.892902374267578,0.2948989640395894,0.32662612199783325,0.10605674703234981,200,2,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5884546371843264,0.5963971485307713,0.5847551868665525,0.5927648792289572,0.5905929629526518,0.004389130245830256,32,0.8972839069273644,0.8991418207555516,0.8965761302309121,0.898513537427004,0.897878848835208,0.0010061013015372389,32,0.29678982434887946,0.3181818181818182,0.2867602196461257,0.3086196503918023,0.3025878781421564,0.011871030322689676,32
4.674113929271698,0.24103762629679296,0.33311378955841064,0.04412062330078992,200,10,1,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.5760411877878104,0.5795227649629606,0.5734129634931238,0.5831768681083801,0.5780384460880688,0.003673918661840194,35,0.8962222418826861,0.8965761302309121,0.8950721047509511,0.8978056981065298,0.8964190437427697,0.0009747386969215651,37,0.26272784412319294,0.2725575606720597,0.2550251256281407,0.28305400372439476,0.26834113353694705,0.01052463647363127,35
3.9581340551376343,0.0973914743879171,0.2846434712409973,0.013198225196437902,200,2,1,sqrt,5,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.557275730089894,0.5581824452844671,0.5583143232799689,0.5637051713108516,0.5593694174912953,0.0025349760814029902,42,0.8932141909227639,0.8936565513580466,0.8933026630098204,0.894708901079455,0.8937205765925216,0.0005941301901233134,42,0.2064431295200526,0.20921052631578949,0.20969855832241152,0.22626788036410922,0.21290502363059072,0.007814293726210616,42
5.490087032318115,0.0229950231921891,0.23605108261108398,0.05343797219616262,100,10,1,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 5}",0.6418680364098747,0.6573122063539485,0.6400591432297702,0.6449026646333514,0.6460355126567362,0.006736690863854508,24,0.9017959833672476,0.9024152879766434,0.9027691763248695,0.9001946558131304,0.9017937758704727,0.0009867716523328347,28,0.418848167539267,0.4471177944862155,0.4169761273209549,0.42213114754098363,0.42626830922185527,0.012178057004624671,25
6.545830726623535,0.22672467719275297,0.46736735105514526,0.04180528871092961,200,10,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.6444103478909474,0.6486709013388676,0.6400275607905153,0.6468015456025515,0.6449775889057204,0.0032323333472476603,26,0.9033884809342653,0.9045386180660002,0.9044501459789437,0.9047071314811538,0.9042710941150908,0.0005178714236732612,17,0.42586750788643535,0.43537414965986393,0.41935483870967744,0.43226146547179756,0.4282144904319436,0.006157119516095166,21
10.970050871372223,0.08697487447257601,0.32593685388565063,0.05101540642702731,200,10,2,0.5,5,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.6393207229894136,0.6544818665297651,0.6414205584259979,0.6444969363841146,0.6449300210823228,0.005813902885302211,27,0.901353622931965,0.9032115367601522,0.9028576484119261,0.9006370553884269,0.9020149658731175,0.0010580533467817808,22,0.4134665965281431,0.44354018311291965,0.41966173361522197,0.4220277920741122,0.42467407633259924,0.0113320782351132,27
25.603354692459106,0.3808823685477027,0.4456937313079834,0.046159769804501365,200,5,4,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': None}",0.721293074087362,0.7191565259924265,0.7210339424124137,0.7137094158058932,0.7187982395745238,0.0030515185945374315,4,0.9087852782447138,0.9067504202424135,0.9091391665929399,0.9052380109715095,0.9074782190128943,0.0015823537703483527,1,0.5499781754692274,0.5433275563258232,0.55054704595186,0.5337396604266434,0.5443981095433885,0.00677670968202892,4
5.88013631105423,0.07731602526594931,0.25708895921707153,0.06692473789378334,100,10,2,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.6418680364098747,0.6593034708457415,0.6408651013288861,0.6445244498073303,0.6466402645979581,0.007432363980688047,21,0.9017959833672476,0.9030345925860391,0.9030345925860391,0.9001061758980712,0.9019928361093493,0.0012009112028313496,23,0.418848167539267,0.45145145145145144,0.4188759278897137,0.4213223987698616,0.4276244864125734,0.013793128912743043,22
8.957179427146912,0.1983583523822,0.24807387590408325,0.01665753116952053,100,2,1,0.5,10,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10}",0.6914166416948633,0.6987955633100773,0.6943066404918681,0.6891283323075803,0.6934117944510972,0.003609515168940887,5,0.9070158365035831,0.9049809785012829,0.9082544457223746,0.9047071314811538,0.9062395980520985,0.0014658388581916526,8,0.507728337236534,0.5140271493212669,0.5142857142857142,0.5002320185614849,0.50906830485125,0.005737747125131778,5
