mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__penalty,param_model__loss,param_model__l1_ratio,param_model__alpha,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.24483744303385416,0.06031266489669668,0.017003536224365234,0.0008868902169869589,elasticnet,hinge,0.5,1e-06,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.5470369445299598,0.6145223015349067,0.6139523848819937,0.5918372103156201,0.03167942615323253,12,0.6713333333333333,0.6993333333333334,0.7756666666666666,0.7154444444444444,0.04409109537489426,19,0.5442881651728932,0.6019267568769875,0.6262073973167283,0.5908074397888696,0.03435519910327465,12
0.14794683456420898,0.036583640808010694,0.017684300740559895,0.0018715161346335833,l2,log_loss,0.15,1e-06,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-06}",0.6305663175707727,0.6437221488694505,0.5891958243934643,0.6211614302778958,0.023232433420528293,2,0.7366666666666667,0.702,0.7446666666666667,0.7277777777777779,0.018517925916444175,16,0.6271312516873491,0.6205379249847904,0.5954450421420217,0.6143714062713871,0.013650969040564242,4
0.10356481870015462,0.02769885617824225,0.018962542215983074,0.001935537427581436,l2,hinge,0.5,1e-06,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.630314612267342,0.5947712081201518,0.5956428453540188,0.6069095552471709,0.01655369965606806,6,0.7253333333333334,0.7046666666666667,0.633,0.6876666666666668,0.03956522977827133,20,0.6224596205902458,0.5901060419418056,0.5635104228240043,0.5920253617853519,0.02410414654255206,11
0.06882548332214355,0.004126412130098901,0.016351938247680664,0.0003272948448817307,l2,log_loss,0.15,0.001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.5886360864084945,0.648134490014854,0.5618011429278759,0.5995239064504081,0.03607649441357425,8,0.806,0.8196666666666667,0.7943333333333333,0.8066666666666666,0.010353027826929909,2,0.5995673676301818,0.673568786176694,0.559235236225863,0.6107904633442462,0.04734630270073952,7
0.09169809023539226,0.0036399555765564387,0.0160370667775472,0.00048379785955888913,l2,log_loss,0.5,0.0001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 0.0001}",0.6328248886204032,0.5367067585410134,0.6135965093249711,0.5943760521621292,0.041527045104374306,10,0.789,0.7896666666666666,0.7826666666666666,0.7871111111111112,0.003154459903684104,8,0.6479290385125586,0.5142316276011896,0.6275636416811884,0.5965747692649789,0.05881599601764783,9
0.09703874588012695,0.011420464508692886,0.018431345621744793,0.0037315309809991914,l1,hinge,0.15,1e-05,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.5015082956259427,0.6232025705561974,0.6415611074434725,0.5887573245418709,0.06214796190940732,13,0.7796666666666666,0.78,0.7263333333333334,0.762,0.02522050899712519,12,0.44105812798162225,0.6362302875397483,0.6303000273635019,0.5691961476282907,0.09063960155718179,14
0.20689837137858072,0.029458790142903327,0.02454980214436849,0.012561750332154144,elasticnet,log_loss,0.15,1e-05,"{'model__penalty': 'elasticnet', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.5984283908092713,0.5649318163063212,0.5369362724872091,0.566765493200934,0.025137514225409576,17,0.7783333333333333,0.7933333333333333,0.7866666666666666,0.7861111111111111,0.00613631167621515,10,0.6105827029620505,0.5647823771492965,0.5167910090913759,0.564052029734241,0.03829378117738872,16
0.05415717760721842,0.007051961188062455,0.015736977259318035,0.0003349847121697381,l2,log_loss,0.5,0.001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 0.001}",0.5886360864084945,0.648134490014854,0.5618011429278759,0.5995239064504081,0.03607649441357425,8,0.806,0.8196666666666667,0.7943333333333333,0.8066666666666666,0.010353027826929909,2,0.5995673676301818,0.673568786176694,0.559235236225863,0.6107904633442462,0.04734630270073952,7
0.14656790097554526,0.015532196996580944,0.019517183303833008,0.00212553460275122,l2,log_loss,0.15,1e-05,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.6454614629499474,0.6203865118006272,0.6325404357154646,0.6327961368220131,0.010238402579735982,1,0.722,0.69,0.7886666666666666,0.7335555555555556,0.04110089963270006,15,0.6306431002595831,0.6017844623433686,0.6476209038245915,0.6266828221425144,0.01892102347458673,2
0.13248682022094727,0.016788320067296632,0.015175342559814453,0.0005177591242439721,l2,log_loss,0.5,1e-06,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.6305663175707727,0.6437221488694505,0.5891958243934643,0.6211614302778958,0.023232433420528293,2,0.7366666666666667,0.702,0.7446666666666667,0.7277777777777779,0.018517925916444175,16,0.6271312516873491,0.6205379249847904,0.5954450421420217,0.6143714062713871,0.013650969040564242,4
