mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
6.601606905460358,0.20455279308036126,0.2889983654022217,0.09361898966877416,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5755452379187627,0.5798834351076425,0.572838988634866,0.5814459478715372,0.5774284023832021,0.0034196814318902175,39,0.8941873838803858,0.894895160576838,0.8934796071839335,0.8953282604848699,0.8944726030315068,0.0007032238751059739,39,0.26081582200247216,0.2729498164014688,0.2531017369727047,0.2773365913255956,0.26605099167556034,0.009618325489984383,39
11.31066244840622,0.16391340256928835,0.4973120093345642,0.05756792272062579,200,2,1,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6700136840935751,0.6564981407184998,0.6633164666445514,0.6724642931854632,0.6655731461605223,0.006218010346259764,9,0.9010882066707954,0.8980801557108732,0.9009997345837388,0.9001946558131304,0.9000906881946344,0.0012118641200420403,11,0.4655831739961759,0.439143135345667,0.45494398441305406,0.4679245283018868,0.456898705514196,0.01135858670294053,9
25.47497147321701,0.5405229268696367,0.4830229878425598,0.08233917725384458,200,5,2,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': None}",0.7151739970088402,0.704233315614342,0.7101241030814464,0.7149266005536035,0.711114504064558,0.004453740315768436,3,0.905511811023622,0.9024152879766434,0.906661948155357,0.9039108122456202,0.9046249648503106,0.0016068978614834533,6,0.5360556038227628,0.5164401578255151,0.532150776053215,0.5327022375215146,0.5293371938057518,0.007594575934580366,3
6.116881489753723,0.42544983084122323,0.4212997555732727,0.04737630273416688,200,5,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5761513820282743,0.5790769102747565,0.5718827299345479,0.5818241626975584,0.5772337962337843,0.003683546683933986,40,0.8940989117933292,0.8946297443156684,0.8929487746615943,0.8954167403999292,0.8942735427926304,0.000897118565362779,41,0.26247689463955637,0.2706674831598285,0.2503097893432466,0.2783882783882784,0.2654606113827275,0.0104005536148933,40
27.270603477954865,0.579551215090124,0.5629085302352905,0.1265322554377285,200,2,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.7261747774629588,0.7107506152764382,0.7126824700042564,0.7117152610819217,0.7153307809563938,0.006297930468656934,2,0.9063965318941873,0.9011766787578519,0.9036538971954349,0.8993983365775969,0.9026563611062678,0.002635722835088698,8,0.5509337860780985,0.5224454895254382,0.5295896328293737,0.5204555040067482,0.5308561031099146,0.012079198886045374,2
6.350429117679596,0.5313938954371812,0.4118211269378662,0.09901169969609414,200,5,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5737042589695005,0.5804394840363105,0.5723107590843062,0.581295647270335,0.5769375373401131,0.003972339325799905,41,0.8938334955321596,0.894718216402725,0.8931257188357073,0.8950628207396921,0.894185062877571,0.0007583734145015844,42,0.2555831265508685,0.27439024390243905,0.25154894671623296,0.27682926829268295,0.2645878963655559,0.011147166582423281,41
7.816047251224518,0.24863410805239455,0.6201029419898987,0.052995200966885994,200,5,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.6347595984564318,0.6375398430997716,0.6302144727853288,0.642232574074018,0.6361866221038875,0.004361413367888476,11,0.8996726532778908,0.8987879324073255,0.8986994603202689,0.8989559370023005,0.8990289957519464,0.00038286346406238465,13,0.40252897787144365,0.4066390041493776,0.3925729442970822,0.4155578300921187,0.4043246891025056,0.008259352205619122,11
6.180155575275421,0.5987361682409358,0.43625062704086304,0.056624395348489814,200,5,4,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20}",0.5877533046525161,0.586040064625057,0.5821140391137528,0.5914848607957215,0.5868480672967618,0.003368352704856386,38,0.896045297708573,0.8953375210121207,0.8948066884897815,0.8968324190408777,0.8957554815628382,0.0007613617811807915,37,0.29429429429429427,0.2894894894894895,0.27895694360218315,0.3042959427207637,0.2917591675266827,0.00911929240402362,38
8.906229674816132,0.39044877051020027,0.4576646685600281,0.041428627984532625,200,5,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6272629417981912,0.6325128561210324,0.6207074390655839,0.6378295168248751,0.6295781884524205,0.006339307059711888,13,0.8997611253649473,0.8997611253649473,0.8986994603202689,0.9016103344540789,0.8999580113760607,0.0010478132606684236,12,0.3878984332793085,0.3983005841741901,0.37328954570333883,0.4110169491525424,0.39262637807734496,0.01384445979060807,13
6.869010925292969,0.32818686261608865,0.508116602897644,0.07310093142206465,200,2,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.6080641721540215,0.6065513128499368,0.5966114769220981,0.6148212461231085,0.6065120520122913,0.006509122679661404,26,0.897726267362647,0.8973723790144209,0.8955144651862338,0.8992213767474784,0.897458622077695,0.0013196705942184186,27,0.34467120181405897,0.3409090909090909,0.3161551823972206,0.36118900729108244,0.3407311206028632,0.016109452037672615,26
