mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__penalty,param_model__loss,param_model__l1_ratio,param_model__alpha,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.16242663065592447,0.023259187897009623,0.021545251210530598,0.0006773284080520386,elasticnet,hinge,0.5,1e-06,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.7990242151853308,0.7670371735686089,0.7696255544786741,0.7785623144108712,0.014507284754259824,1,0.7726666666666666,0.838,0.8223333333333334,0.8109999999999999,0.02785012800023782,17,0.7375037142069765,0.7726966594827587,0.7623700930501649,0.7575234889133,0.014770534362724935,11
0.1294978459676107,0.017610119253061125,0.02102486292521159,0.0006039303194184948,l2,log_loss,0.15,1e-06,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-06}",0.6078520527612244,0.763483871597753,0.7872169015597421,0.7195176086395731,0.07955170836217006,18,0.8056666666666666,0.8253333333333334,0.852,0.8276666666666667,0.01898732520705638,11,0.6227415451721163,0.7617279272451687,0.7927552719822554,0.7257415814665135,0.07392532104695859,16
0.10772061347961426,0.013681559226402585,0.02192846934000651,0.0004692250605455921,l2,hinge,0.5,1e-06,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.7338911280970853,0.6592107543839519,0.6955939543819989,0.6962319456210121,0.030491472349922253,20,0.805,0.817,0.8273333333333334,0.8164444444444444,0.009126004088169356,16,0.7331103321886732,0.6857037573762771,0.7221171170848977,0.7136437355499493,0.020259886143780596,18
0.049843549728393555,0.001632893195904636,0.021421114603678387,0.0005631162967538201,l2,log_loss,0.15,0.001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.7590730654583894,0.7152964095903754,0.7853010968729478,0.7532235239739041,0.02887706023895925,8,0.8476666666666667,0.8413333333333334,0.8643333333333333,0.851111111111111,0.00970045181587425,1,0.7759873834002893,0.7449846990819449,0.8020271062345896,0.7743330629056079,0.023316827052100753,3
0.06634608904520671,0.0037924276762826225,0.0212551752726237,0.0001732547348353286,l2,log_loss,0.5,0.0001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 0.0001}",0.757992793303045,0.7593855509632121,0.7575954728662488,0.7583246057108353,0.0007675369714350952,6,0.8416666666666667,0.8423333333333334,0.8606666666666667,0.8482222222222223,0.00880375901757347,4,0.7709412354159892,0.7721497645627853,0.7852267519091527,0.7761059172959758,0.006468248279369979,1
0.1027532418568929,0.01174189465106739,0.021269877751668293,0.0006486909458564104,l1,hinge,0.15,1e-05,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.7963320793224924,0.6907632458455296,0.6862352576418574,0.7244435276032931,0.05086648254994728,16,0.7656666666666667,0.7916666666666666,0.816,0.791111111111111,0.020552251986787076,19,0.7315851026041081,0.6995711799193697,0.7088402841268725,0.7133321888834501,0.013450048765034927,19
0.13785878817240396,0.02091967175985775,0.02112412452697754,0.0006892713971996021,elasticnet,log_loss,0.15,1e-05,"{'model__penalty': 'elasticnet', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.7951639206189166,0.7058968211923764,0.7334718360232313,0.7448441926115081,0.03731980377570016,14,0.8263333333333334,0.8103333333333333,0.8406666666666667,0.8257777777777777,0.012389760806387913,13,0.7759162594904052,0.7198412926361917,0.7564663780946093,0.7507413100737353,0.023247692069078042,14
0.04774030049641927,0.0013025547106606903,0.021115938822428387,0.000410319105789604,l2,log_loss,0.5,0.001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 0.001}",0.7590730654583894,0.7152964095903754,0.7853010968729478,0.7532235239739041,0.02887706023895925,8,0.8476666666666667,0.8413333333333334,0.8643333333333333,0.851111111111111,0.00970045181587425,1,0.7759873834002893,0.7449846990819449,0.8020271062345896,0.7743330629056079,0.023316827052100753,3
0.10813132921854655,0.010731523626345869,0.021217743555704754,0.00013347243792370914,l2,log_loss,0.15,1e-05,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.7918687853834905,0.7938102236468523,0.7005619856500798,0.7620803315601409,0.04350725961082095,4,0.8133333333333334,0.825,0.824,0.8207777777777777,0.0052798241646740685,15,0.7648690908663398,0.7743798346282975,0.7239631365315968,0.7544040206754113,0.021872343759784252,13
0.11935989061991374,0.013926648517020685,0.01904431978861491,0.0010364665663181644,l2,log_loss,0.5,1e-06,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.6078520527612244,0.763483871597753,0.7872169015597421,0.7195176086395731,0.07955170836217006,18,0.8056666666666666,0.8253333333333334,0.852,0.8276666666666667,0.01898732520705638,11,0.6227415451721163,0.7617279272451687,0.7927552719822554,0.7257415814665135,0.07392532104695859,16
