mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
3.2810380458831787,0.1704429749955565,0.1812748908996582,0.04038777139749953,200,2,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.6444691631960378,0.6572093167189306,0.6383608062386532,0.6466797620512071,0.007852033592437,12,0.8096666666666666,0.8153333333333334,0.812,0.8123333333333335,0.0023253832818284975,17,0.6661411589481867,0.6802308802308802,0.6610574207190871,0.6691431532993847,0.008110255440944725,13
0.8688969612121582,0.11753282802441468,0.09689442316691081,0.005512211961853659,100,2,4,log2,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.6085111244063144,0.6299358392474006,0.6199326415250042,0.6194598683929063,0.008752989482886789,18,0.8066666666666666,0.8156666666666667,0.811,0.811111111111111,0.0036750745352313865,18,0.6263644140878654,0.6533053748533757,0.6408190845215408,0.6401629578209272,0.011008382213193581,18
3.4817658265431723,0.2512767202799186,0.26120924949645996,0.047753294272062735,200,5,4,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.645956160680921,0.6633210925895362,0.6385748473345436,0.6492840335350003,0.010373048952445597,3,0.8136666666666666,0.8223333333333334,0.8123333333333334,0.8161111111111111,0.004433319409613345,8,0.6690813663210077,0.6888363471839105,0.6613867186207834,0.6731014773752338,0.01156118496607348,4
1.2642481327056885,0.4186993408312606,0.1075879732767741,0.039211251555735314,100,2,4,sqrt,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.6085111244063144,0.6299358392474006,0.6199326415250042,0.6194598683929063,0.008752989482886789,18,0.8066666666666666,0.8156666666666667,0.811,0.811111111111111,0.0036750745352313865,18,0.6263644140878654,0.6533053748533757,0.6408190845215408,0.6401629578209272,0.011008382213193581,18
1.7507285277048747,0.2608702888837866,0.18722852071126303,0.013186689448194063,100,2,2,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.6445601643442012,0.6521522734774715,0.639113818286846,0.6452754187028394,0.005346900662231084,15,0.8123333333333334,0.8133333333333334,0.8123333333333334,0.8126666666666665,0.00047140452079103207,16,0.6672340172340862,0.6748116036510915,0.6619294759666685,0.6679916989506154,0.005286326046642494,16
1.8593304951985676,0.25059586696847974,0.15283417701721191,0.046984007165170774,100,2,4,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None}",0.6469242580018084,0.6639709523023601,0.637068823238158,0.649321344514109,0.011112775076680478,2,0.8143333333333334,0.8216666666666667,0.8116666666666666,0.8158888888888889,0.004228066131208988,10,0.6702653328100201,0.6890932156652854,0.6596368455664938,0.6729984646805999,0.012179817793265732,6
2.8864928086598716,0.13430495766789052,0.1879142920176188,0.04804187054433285,200,10,4,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10}",0.6386073339180641,0.6574001485393629,0.6357691038125103,0.6439255287566458,0.009598191539715941,17,0.814,0.8206666666666667,0.813,0.8158888888888889,0.0034029761846919217,10,0.661944935393921,0.6827528404824672,0.6587391272521849,0.6678123010428577,0.010645314791659949,17
1.900691270828247,0.2718847275734505,0.19472312927246094,0.027569831001744694,100,5,4,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 5}",0.6502245017687138,0.6593265184023767,0.6338195246740386,0.647790181615043,0.010554497247533727,6,0.822,0.8236666666666667,0.815,0.8202222222222222,0.003754832277492415,1,0.6764849381726771,0.6858564746128681,0.6573210325647926,0.6732208151167792,0.011875990841828806,3
2.1737187703450522,0.08021765717183589,0.1122133731842041,0.015888252736235856,100,5,2,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.6507647000737691,0.6615855545469549,0.632963360290477,0.648437871637067,0.011800228781518712,4,0.822,0.8246666666666667,0.8136666666666666,0.8201111111111111,0.004685148587179558,2,0.6770096171293776,0.6883728719303346,0.6560027519779842,0.6737950803458989,0.013409103909450024,2
1.4231506983439128,0.15493269189472741,0.07292366027832031,0.025036952112060577,100,10,4,sqrt,,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6405754757714284,0.6639709523023601,0.6316868501402872,0.6454110927380253,0.01361624536325438,14,0.8103333333333333,0.8216666666666667,0.81,0.8140000000000001,0.005422859707516614,15,0.6626332198566142,0.6890932156652854,0.6535476718403548,0.6684247024540847,0.015078182349786478,14
