mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
1.2986060778299968,0.06894780026969743,0.11404029528299968,0.009123724216121032,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.6910165299949466,0.6992711519729309,0.733660425907978,0.7079827026252851,0.018466975943320457,15,0.824,0.8256666666666667,0.8496666666666667,0.8331111111111111,0.011726302607365489,14,0.7167525826656872,0.7239600074525521,0.7628718272276772,0.7345281391153055,0.020256854557953625,15
6.574555158615112,0.1445519725471497,0.24406234423319498,0.006511391055962472,200,2,1,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7360364143264839,0.7411930354793113,0.7526170661028908,0.7432821719695619,0.006928341397900321,8,0.8213333333333334,0.827,0.8356666666666667,0.828,0.005894127648833258,19,0.7449172218312785,0.7515791952601885,0.7637748114311269,0.7534237428408647,0.00780828355923423,10
11.314120690027872,0.11055952786320003,0.19385457038879395,0.03261448096823291,200,5,2,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': None}",0.7644402481330212,0.7553092019657291,0.7969985523132472,0.7722493341373324,0.017892956738459493,1,0.8456666666666667,0.8426666666666667,0.8683333333333333,0.8522222222222222,0.0114579208679971,3,0.7772050087650341,0.7702844060748744,0.8105319001124178,0.7860071049841088,0.017570294390683208,1
1.6013108889261882,0.027527659118419447,0.17012445131937662,0.029997602895810545,200,5,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.6893656055993497,0.6999284701149117,0.7380968656239091,0.7091303137793901,0.020931465484837774,14,0.8236666666666667,0.8266666666666667,0.8513333333333334,0.8338888888888888,0.01239573801706276,13,0.7152749856964702,0.7250143838629979,0.7668324979035837,0.7357072891543505,0.022365120670723604,14
13.446974039077759,0.07231725178186758,0.24463693300882974,0.007458920217000254,200,2,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.7430783240035252,0.7553397181283095,0.7720375519690249,0.7568185313669532,0.011868709211916162,3,0.8233333333333334,0.834,0.8463333333333334,0.8345555555555556,0.009397924646129121,12,0.7501031021163596,0.7639826832167359,0.7814052182984221,0.7651636678771725,0.012806291759521332,6
1.6235164006551106,0.1364974157415985,0.21585790316263834,0.024749253888897482,200,5,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.6905392572121898,0.7024948793879191,0.7309139712757464,0.7079827026252851,0.016933527627007124,15,0.824,0.8276666666666667,0.8476666666666667,0.8331111111111111,0.010400617265632519,14,0.7163778877887789,0.7274758624615836,0.7597171286985553,0.7345236263163061,0.018381615492530555,16
4.723985989888509,0.07766725554967725,0.20604491233825684,0.04388888906047442,200,5,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.7409434132694039,0.7404032771917318,0.7621167475141534,0.7478211459917631,0.010110921616774184,7,0.8353333333333334,0.8323333333333334,0.8486666666666667,0.838777777777778,0.007098947931094783,9,0.7571764039693302,0.754794865349232,0.7783167043734436,0.7634293245640018,0.010571770263069573,8
1.3784932295481365,0.09675865268545737,0.1410826047261556,0.026829493454841168,200,5,4,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20}",0.6917129088250301,0.6942793180980374,0.7263994101836097,0.7041305457022258,0.01578128338901975,17,0.8243333333333334,0.8253333333333334,0.8473333333333334,0.8323333333333333,0.010614455552060448,16,0.7174755069491912,0.7200056996295241,0.7565459720584233,0.7313423928790462,0.0178515316119421,17
3.2526020208994546,0.23304212077799025,0.17864513397216797,0.044093450682400864,200,5,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.739676382199068,0.7367108215195096,0.7744410049338531,0.7502760695508103,0.017130026543782026,6,0.8406666666666667,0.8383333333333334,0.8623333333333333,0.847111111111111,0.01080580548125704,5,0.7601748415715672,0.7568040949176067,0.7952712787745887,0.7707500717545875,0.01739363252341906,5
2.3121524651845298,0.20384217936265228,0.1898500919342041,0.04228659196155914,200,2,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.7173770015551036,0.7181905624494958,0.7570943974766795,0.7308873204937596,0.018534178038131562,10,0.8343333333333334,0.8326666666666667,0.857,0.8413333333333334,0.011098882159262023,7,0.7419511160917103,0.7414359678020821,0.7820830255206683,0.7551567031381535,0.01904094661907006,9
4.049365282058716,0.2169370178509507,0.12396423021952312,0.018339553834598874,200,5,2,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7364373967027896,0.7451692914635307,0.7809513230587448,0.7541860037416884,0.019258733692122817,5,0.843,0.8446666666666667,0.8693333333333333,0.8523333333333333,0.012040056601318893,2,0.7598888657595235,0.7661955568459211,0.8042316592032761,0.7767720272695735,0.019586851500698513,4
1.5250576337178547,0.18034600784436183,0.12806065877278647,0.029264194923830963,200,2,4,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.6861418781843616,0.69744018221811,0.7229956374093975,0.7021925659372897,0.015416198310326585,18,0.8216666666666667,0.8243333333333334,0.8443333333333334,0.830111111111111,0.010115383712658724,18,0.7116623679507961,0.7218488029206402,0.7522440832580133,0.7285850847098164,0.017238561880783407,19
1.6747678120930989,0.09026759776790437,0.1298658847808838,0.0332039193150662,200,5,2,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7013602884631817,0.7064149856329907,0.7445833811419881,0.7174528850793869,0.019294824061074627,13,0.8266666666666667,0.83,0.8546666666666667,0.8371111111111111,0.012488018949535233,10,0.7260695404079035,0.7316798733949896,0.7732000091552289,0.7436498076527073,0.021020303925589297,12
1.2898841698964436,0.08561559292379553,0.1486201286315918,0.010190612884548318,200,10,4,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.6898428783821062,0.6936219999560567,0.7229956374093975,0.7021535052491868,0.01481814866316397,19,0.8236666666666667,0.8243333333333334,0.8443333333333334,0.830777777777778,0.00958908844906287,17,0.715652496891797,0.7189548676359199,0.7522440832580133,0.7289504825952434,0.01652614669769001,18
1.5881634553273518,0.1595915734768463,0.17620054880777994,0.017758701022772588,200,10,2,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7001866368503414,0.7051003493490292,0.7474079571504251,0.7175649811165986,0.021197304176814518,12,0.8263333333333334,0.828,0.8553333333333333,0.8365555555555555,0.013295316171447929,11,0.7250156097185079,0.7295550236726707,0.7753584430373195,0.7433096921428327,0.022737537175112933,13
4.27219033241272,0.13534964927933243,0.15651162465413412,0.03468874636986299,200,2,1,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10}",0.73761104831563,0.7472584279537815,0.7788231258803913,0.7545642007166009,0.01759999187589663,4,0.8433333333333334,0.8456666666666667,0.869,0.8526666666666666,0.01158862788669547,1,0.7608286929576433,0.7681048119503654,0.8029361016548855,0.7772898688542981,0.018376296680697252,3
10.215528090794882,0.21709570174227164,0.21810523668924967,0.019122183229010208,200,5,1,0.5,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 20}",0.7545347017594399,0.7538383229293564,0.7922258244856806,0.766866283058159,0.01793415720405034,2,0.8436666666666667,0.8433333333333334,0.8683333333333333,0.8517777777777779,0.011707336520108275,4,0.7706134468125622,0.7699973443665009,0.8084901411209484,0.7830336441000038,0.01800221886303706,2
2.504423141479492,0.046473366602450654,0.191632350285848,0.013736391542832615,200,5,4,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7162424106303662,0.7170950322128613,0.7550443216745317,0.7294605881725863,0.01809377988544965,11,0.8333333333333334,0.831,0.8553333333333333,0.8398888888888889,0.010962337319484945,8,0.7405546319300452,0.7396560344427706,0.7796744054762587,0.7532950239496915,0.01865664665571278,11
3.153210719426473,0.4292622062669864,0.1477473576863607,0.0475073978586558,200,5,1,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7247161386556776,0.7352399424831368,0.7661473222677659,0.7420344678021934,0.01758332400520675,9,0.8353333333333334,0.839,0.8613333333333333,0.8452222222222222,0.011490199796262205,6,0.7474050212200235,0.756388333472596,0.7903044013896365,0.7646992520274187,0.018473273129089647,7
1.01793106396993,0.1910162851163576,0.10469174385070801,0.028760854039068227,200,5,2,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10}",0.6715026646713165,0.6752274674758739,0.6980126654281174,0.6815809325251027,0.01171807503048811,20,0.819,0.8246666666666667,0.839,0.8275555555555556,0.008416620828624726,20,0.6979865211884981,0.7038812943052132,0.7305985898537368,0.710822135115816,0.014189625530063824,20
