mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
1.0614131291707356,0.0513777729700851,0.17423574129740396,0.03996638804362565,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7031945387342536,0.7486422267481331,0.7451149868806914,0.7323172507876926,0.020643152590003655,12,0.9883333333333333,0.9883333333333333,0.99,0.9888888888888889,0.0007856742013184043,10,0.7755254308308338,0.8004102045510275,0.8188930744711678,0.7982762366176764,0.017768952193534616,12
1.301513433456421,0.1473069270642231,0.29555829366048175,0.09946025662244634,200,2,1,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7215433355962888,0.7850003771592367,0.7718783762926378,0.7594740296827212,0.027350806107494487,7,0.9886666666666667,0.9883333333333333,0.99,0.9889999999999999,0.0007200822998231019,8,0.7898103347373453,0.8166230345918815,0.8307952622673435,0.8124095438655234,0.016995218920540157,7
3.721644560496012,0.13195084555933106,0.2856687704722087,0.029765767413183184,200,5,2,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': None}",0.7397224108018405,0.8040280606472052,0.8265936101250193,0.7901146938580217,0.03680432628120078,2,0.9886666666666667,0.99,0.9923333333333333,0.9903333333333334,0.001515353521887289,1,0.7994510463936579,0.8412093495934959,0.8769998663042025,0.839220087430452,0.03169040591245774,2
1.2544958591461182,0.09514373789703491,0.3382531801859538,0.07486730620578468,200,5,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7031945387342536,0.7577317643509089,0.7542058959716005,0.7383773996855876,0.024919647074784605,11,0.9883333333333333,0.9883333333333333,0.9903333333333333,0.9889999999999999,0.0009428090415820641,8,0.7755254308308338,0.8047307236679382,0.8269603699467953,0.8024055081485223,0.021062497649843054,10
4.039172093073527,0.35727084263093,0.271190087000529,0.0818408343324652,200,2,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.7398921324583239,0.8129478765934978,0.798811544991511,0.7838838513477775,0.031637661796524184,3,0.989,0.9896666666666667,0.9903333333333333,0.9896666666666668,0.0005443310539518027,5,0.803092834767043,0.8408076699891647,0.8449128749052988,0.8296044598871687,0.018821315517845334,5
1.4528109232584636,0.20960228246687332,0.2867751916249593,0.08118052184405901,200,5,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7217130572527721,0.7853398204722033,0.7536965581108195,0.7535831452785983,0.025975641105957636,8,0.989,0.989,0.9893333333333333,0.9891111111111112,0.0001571348402636599,7,0.7935086632501736,0.8235215473060298,0.8154754582359454,0.8108352229307162,0.012684429828297063,8
0.9752260049184164,0.02317490933042556,0.20328561464945474,0.04728494494574088,200,5,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.7126235196499962,0.7760805612129441,0.7355147399290014,0.7414062735973138,0.02623905051259885,9,0.989,0.9886666666666667,0.9886666666666667,0.9887777777777779,0.00015713484026365994,12,0.7883525490690719,0.8162705074536534,0.7994510463936579,0.8013580343054612,0.011476949428096527,11
0.9555696646372477,0.05764304453984761,0.24900261561075845,0.0440170425901009,200,5,4,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20}",0.6478087048351814,0.6743984310175757,0.6725574934403458,0.664921543097701,0.012123920923534582,20,0.9866666666666667,0.9853333333333333,0.9876666666666667,0.9865555555555555,0.0009558139185603243,20,0.7188484030589294,0.7279898449542116,0.7502109704641351,0.7323497394924253,0.01316964106951483,20
1.1804276307423909,0.02762597531142726,0.16107352574666342,0.003346619920767055,200,5,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7122840763370295,0.7575620426944256,0.7542058959716005,0.7413506716676852,0.02059880503481297,10,0.9883333333333333,0.988,0.9903333333333333,0.9888888888888889,0.0010304020550550685,10,0.7809940367804872,0.801301109770098,0.8269603699467953,0.8030851721657936,0.01880803206368335,9
1.0115918318430583,0.025365825190058807,0.20248858133951822,0.025164924656283637,200,2,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.7031945387342536,0.7299539865731312,0.7536965581108195,0.7289483611394014,0.020629621941316664,13,0.9883333333333333,0.9873333333333333,0.9893333333333333,0.9883333333333333,0.0008164965809277268,13,0.7755254308308338,0.7808771066551852,0.8154754582359454,0.7906259985739882,0.017706530671867317,13
