mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
8.64328807592392,0.17277231610574095,0.31636708974838257,0.08808880264679811,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7153267585419124,0.7075262306752026,0.7213128330126127,0.7080446032680883,0.713052606374454,0.005679437377001972,39,0.8347391696011792,0.8337564491032675,0.8371826371826372,0.8318591318591319,0.8343843469365539,0.0019188078526094058,38,0.5847736625514404,0.5726315789473684,0.5946166394779772,0.5725588174057881,0.5811451745956435,0.009231104099394382,39
105.19854474067688,0.07286333863751603,1.1267368793487549,0.19882150583269703,200,2,1,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7530285392723091,0.7586673985090076,0.7562855816804885,0.7518025731906397,0.7549460231631111,0.0027019008904584263,18,0.8328556219801818,0.8376873310949144,0.8341523341523341,0.8336609336609336,0.834589055222091,0.0018477174508924805,37,0.6320533621777538,0.6415913200723328,0.6365105008077544,0.6311966587978936,0.6353379604639336,0.004135768448564525,19
155.32139652967453,1.3283606152469634,0.7002350687980652,0.07384344477730155,200,5,2,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': None}",0.7777619845630783,0.7816109358997627,0.7845646043040531,0.7722478011414786,0.7790463314770932,0.0046070080463721476,2,0.8560314470559331,0.8593890754237982,0.858968058968059,0.852989352989353,0.8568444836092858,0.002574275642812124,6,0.6760044231478068,0.6828006650655829,0.6853070175438597,0.6677771608365722,0.6779723166484554,0.006799349096065963,2
7.578961730003357,0.3118286332204437,0.4346148371696472,0.04503066568065615,200,5,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7155420669712375,0.7078033242236205,0.7196699729397624,0.7051856008149882,0.7120502412374021,0.00581834921653937,41,0.8350667431004831,0.832036688231922,0.8371826371826372,0.8316134316134316,0.8339748750321184,0.0022811672990560227,40,0.5852553542009885,0.5722627737226277,0.5922887612797375,0.5680672268907563,0.5794685290235275,0.009743694121287413,41
190.21010506153107,1.1976874049019162,0.7952068448066711,0.08087199614125697,200,2,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.7699457433074042,0.7689399943070742,0.7735601580486231,0.7652918605535481,0.7694344390541623,0.002944843862682349,8,0.8423552534599951,0.8435017607075588,0.8436527436527437,0.8406224406224406,0.8425330496106844,0.0012118327147536128,27,0.657046142882594,0.6568504219788113,0.6617047669679249,0.6508790814495874,0.6566201033197294,0.0038421248327773264,8
7.862748146057129,0.16306343682648863,0.41152411699295044,0.03914258356298166,200,5,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7168033381501411,0.7080531910558727,0.720941405701634,0.704726086695071,0.7126310054006797,0.006517576958734984,40,0.835558103349439,0.8327737286053558,0.8375102375102376,0.8314496314496315,0.8343229252286659,0.0023632843612548817,39,0.5873407316070695,0.5729820158929319,0.5942740286298569,0.5672834314550042,0.5804700518962156,0.010813344246798702,40
63.603052616119385,0.2196069126124213,0.8882101774215698,0.07882771695591288,200,5,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.7583743889370668,0.7590990653830982,0.7654846545937926,0.7500008843187297,0.7582397483081719,0.005502819751231238,13,0.8436655474572107,0.8453034149537303,0.8472563472563472,0.8403767403767404,0.8441505125110071,0.0025224958242071977,25,0.6454967502321263,0.6475088635939541,0.6559675336653754,0.633577740176725,0.6456377219170452,0.007994829806253111,17
12.901954531669617,0.2575964349377673,0.4989999532699585,0.07101377552738397,200,5,4,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7220926343516862,0.717214686304387,0.7265794312488895,0.7175001812853397,0.7208467332975756,0.003834294947215294,38,0.8373597575956105,0.8365408238473507,0.8384111384111385,0.8366093366093366,0.8372302641158591,0.0007536762426179491,36,0.5958485958485958,0.5884536082474227,0.6026183282980866,0.5889140737688028,0.5939586515407269,0.00579472082129387,38
42.12610590457916,0.17569617034150511,0.5832471251487732,0.06757234325590647,200,5,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.757210511295624,0.7579657671387021,0.7616777826430816,0.7534884163089597,0.7575856193465919,0.0029076662278564322,15,0.8484972565719433,0.8516092048153304,0.8511056511056511,0.8488943488943489,0.8500266153468184,0.0013499882570193048,14,0.6477532368621478,0.6510015408320493,0.6547664261298899,0.6437536203900367,0.649318706053531,0.004059878666701575,15
25.7629297375679,0.31578971061174765,0.5625125169754028,0.06740200575897486,200,2,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.7440555494273953,0.7416479929710125,0.7501218711312343,0.7362710622613445,0.7430241189477466,0.00497341512962056,27,0.8438293342068627,0.8458766685775121,0.8470925470925471,0.8425061425061425,0.8448261730957661,0.001775966043993604,24,0.6287716566089158,0.6271790808240888,0.6383885337981794,0.6180734856007944,0.6281031892079946,0.0072056244135818405,27
34.29449510574341,0.26604689223789263,0.4106854200363159,0.031802634501729904,200,5,2,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7629241426844982,0.7593460032249106,0.7633076512367575,0.7517118199810049,0.7593224042817928,0.004657688888362269,10,0.8550487265580214,0.8540660060601097,0.8542997542997544,0.8511875511875512,0.8536505095263591,0.0014675941870689218,8,0.6593533487297921,0.6545172547499031,0.6591301015520215,0.6433758586849853,0.6540941409291755,0.006482298312642211,10
7.565346717834473,0.18749015988382564,0.35604727268218994,0.05564329393620349,200,2,4,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7119197347565206,0.7046019745153516,0.7207013489651725,0.7064026444667293,0.7109064256759434,0.0062649315070362095,42,0.8338383424780935,0.8316272213577921,0.8366093366093366,0.8318591318591319,0.8334835080760885,0.0019988190230015826,41,0.5793074849678623,0.5671578947368421,0.5934379457917262,0.5700523560209424,0.5774889203793433,0.010243426783187666,42
16.224559009075165,0.28178948449243957,0.44446778297424316,0.053217131896336,200,5,2,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7272702973326881,0.7237267162760277,0.731964408580509,0.7230143507243454,0.7264939432283926,0.003545907001885387,35,0.8400622389648678,0.839488985341086,0.8416052416052416,0.8385749385749386,0.8399328511215335,0.0011016549436248647,32,0.6045758250658028,0.5993458708094849,0.6118024889602569,0.597837176086513,0.6033903402305144,0.00546271419382968,35
7.78453916311264,0.21095138979671085,0.38828951120376587,0.013506254510652996,200,10,4,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7140116602556776,0.7056672059693341,0.7201436920250635,0.7031033618260828,0.7107314800190395,0.006767281138821737,44,0.8341659159773974,0.8314634346081402,0.8361179361179362,0.8311220311220311,0.8332173294563763,0.0020481551236129153,44,0.5825602968460112,0.5687342833193629,0.5923813403951925,0.5646114864864865,0.5770718517617632,0.011059828456908106,44
15.514289915561676,0.3958991708060541,0.47548192739486694,0.048694129818533806,200,10,2,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7257591593215323,0.724426468671334,0.7319396602733724,0.720393782708739,0.7256297677437444,0.004144120952033205,37,0.838833838342478,0.8405535992138236,0.841031941031941,0.8372645372645373,0.839420978963195,0.0014893792605711503,35,0.6017806556050183,0.6009428161508505,0.6114114114114114,0.5934110906486597,0.601886493453985,0.006392539466263487,37
34.50587385892868,0.1862386908747535,0.39404594898223877,0.044127466863838,200,2,1,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10}",0.762889584281571,0.7592343700043673,0.7611265200905947,0.7512715397934585,0.7586305035424978,0.004440970319473083,12,0.8546392596838915,0.8549668331831954,0.8534807534807535,0.8506961506961507,0.8534457492609978,0.0016807499063761844,9,0.6589817483189241,0.655111976630964,0.6560276869832724,0.6424789174347911,0.6531500823419879,0.006324787075779746,12
113.05128937959671,0.49247497531352713,0.5356488823890686,0.04264615406890751,200,5,1,0.5,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 20}",0.7764269912474397,0.7767403195392253,0.7739689197380519,0.7682197293277232,0.7738389899631101,0.0034171785068883164,6,0.8607812627958398,0.8614364097944476,0.8585585585585586,0.8566748566748567,0.8593627719559257,0.0018830651804291785,4,0.6787603930461074,0.6796667928814842,0.6742124127523109,0.6665396341463414,0.674794808206561,0.005194929764250428,5
23.23964673280716,0.27513650085521724,0.5013083219528198,0.06029290839477636,200,5,4,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7366992517774182,0.7346379056753076,0.7460039960684284,0.730566543215772,0.7369769241842316,0.0056597067175305086,29,0.8422733600851691,0.8434198673327328,0.8452907452907453,0.8407862407862408,0.842942553373722,0.001646157459586914,26,0.6184627575277337,0.6165262735659848,0.6321324245374879,0.6094817195660908,0.6191507937993243,0.008206327338036888,29
32.90314120054245,0.34551518397520214,0.4781973958015442,0.09107456147087158,200,5,1,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7465548440749177,0.7450068449953943,0.7543280145419062,0.739987522262724,0.7464693064687355,0.00514584612371225,24,0.846204242076816,0.8475964294488576,0.8493857493857494,0.8451269451269451,0.847078341509592,0.0015940940907261786,16,0.6334894613583139,0.6325765054294176,0.645049218297626,0.6245781218979551,0.6339233267458282,0.007299323312881406,23
5.047997891902924,0.25561590096800646,0.34837251901626587,0.06661833167362437,200,5,2,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10}",0.6965645668494725,0.6828962579586565,0.6968239869069477,0.6794526995597862,0.6889343778187157,0.007855361708102521,46,0.8336745557284416,0.828760953238883,0.8325962325962326,0.8274365274365274,0.8306170672500212,0.002589706739714002,45,0.555093099671413,0.5297953676635935,0.5550718328254245,0.5231952930527268,0.5407888983032895,0.01448279200449608,46
87.30289894342422,0.7284869051465462,0.878044068813324,0.04554283728945835,200,2,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.7505654793681544,0.7509326347672712,0.7579488595674173,0.7462826556798907,0.7514324073456835,0.004182864703938873,19,0.8328556219801818,0.8335926623536156,0.8357903357903358,0.8307944307944308,0.833258262729641,0.0017857634551710104,43,0.6292461398728428,0.6301419730615216,0.6394533357309836,0.622992700729927,0.6304585373488187,0.0058782487813873185,25
21.784900546073914,0.2768369752414738,0.48750823736190796,0.0730566385748508,200,5,1,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 20}",0.7352090588111069,0.7284930311027837,0.7398868889955317,0.7278786564368676,0.7328669088365725,0.004969387697913274,31,0.842682826959299,0.8412087462124315,0.8445536445536446,0.8406224406224406,0.8422669145869539,0.0015187274254151281,29,0.6167963295431877,0.6069329008716805,0.6240095087163233,0.6057536466774717,0.6133730964521658,0.007489725038887895,31
39.422307789325714,0.23895470860825382,0.5454756617546082,0.04682580436073396,200,10,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7572547040507532,0.7567872261237357,0.7653994820877723,0.7498796221129205,0.7573302585937953,0.005498293928993035,16,0.8487429366964213,0.8507083776922447,0.8526617526617527,0.8464373464373465,0.8496376033719413,0.0023094430865360344,15,0.6479893272346102,0.6489505103023301,0.6601171358397884,0.6376811594202898,0.6486845331992546,0.007942491624304483,16
34.08552837371826,0.19279248109996447,0.410503089427948,0.036462738540706925,200,10,1,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7608072931346159,0.7626952208970905,0.7655770507307864,0.7510619562545211,0.7600353802542534,0.005452133795350381,9,0.8541478994349357,0.8559495536811071,0.8556101556101556,0.8512694512694513,0.8542442649989125,0.0018461087250223555,7,0.6562439683458792,0.6598336878746858,0.6627128371915056,0.6426603699330972,0.6553627158362919,0.007683424892821738,9
7.5409921407699585,0.24607644231887518,0.3856026530265808,0.03373060010456772,200,5,4,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7119197347565206,0.7046019745153516,0.7207013489651725,0.7064026444667293,0.7109064256759434,0.0062649315070362095,42,0.8338383424780935,0.8316272213577921,0.8366093366093366,0.8318591318591319,0.8334835080760885,0.0019988190230015826,41,0.5793074849678623,0.5671578947368421,0.5934379457917262,0.5700523560209424,0.5774889203793433,0.010243426783187666,42
23.189273953437805,0.2896143037081366,0.3742792010307312,0.02985888238972588,200,10,4,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.73737805912788,0.7331958844700064,0.7443557735552379,0.7302243118673805,0.7362885072551262,0.00530581497585756,30,0.8417001064613873,0.8430104004586029,0.8443898443898444,0.8406224406224406,0.8424306979830688,0.0014122560193836249,28,0.618963138182535,0.6143633071816536,0.6294851794071763,0.6089228295819936,0.6179336135883396,0.007557114363360091,30
4.794666230678558,0.28935226526614893,0.3557717204093933,0.06671152936787975,200,2,4,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10}",0.6889873054238492,0.683971123764841,0.6970630116961274,0.67802994126355,0.6870128455370919,0.006979415666730962,49,0.8308901809843584,0.8284333797395791,0.8315315315315316,0.8266994266994268,0.8293886297387241,0.0019359106245069853,50,0.5412130637636081,0.5316342499441091,0.555050832792559,0.5203989120580236,0.537074264639575,0.012727409441378013,49
36.932666063308716,0.45118627934998107,0.571226954460144,0.054586593176188525,200,2,1,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7472143827209754,0.7475639457561287,0.7521221350886069,0.740818118629589,0.746929645548825,0.004024801886909482,23,0.8459585619523381,0.8489886168208992,0.847993447993448,0.844963144963145,0.8469759429324576,0.0015947250902846703,17,0.6341178758996304,0.6367218282111899,0.6414219474497682,0.6255192878338279,0.6344452348486042,0.005780075476364405,22
16.0613334774971,0.285674066668701,0.4402622580528259,0.031238678615255595,200,5,4,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None}",0.7334231299169736,0.7261705074757784,0.7352447662858695,0.72575607040592,0.7301486185211354,0.004237127368723774,34,0.8401441323396938,0.8398165588403899,0.8407043407043407,0.8388206388206388,0.8398714176762658,0.0006847042707717923,33,0.6128520428401428,0.6029232643118149,0.6155366673255585,0.6017806556050183,0.6082731575206336,0.006010380685228896,34
5.0333080887794495,0.17071482775099459,0.351966917514801,0.04527903552998889,200,2,2,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10}",0.6958608354482855,0.6813465825386926,0.6948431088163716,0.6758881213002315,0.6869846620258953,0.008594515648997101,50,0.8336745557284416,0.8281876996151012,0.8313677313677313,0.8252252252252252,0.8296138029841249,0.003196066457004051,49,0.5539204919833077,0.5268380694632386,0.5513183700152539,0.5160997732426303,0.5370441761761077,0.016057671635827168,50
31.17358547449112,0.16601247153041945,0.5261728763580322,0.051968904875382055,200,10,1,sqrt,20,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20}",0.7456550729488096,0.7450510377505235,0.7514718793075736,0.7408085016634035,0.7457466229175775,0.00379657155778485,25,0.8455490950782082,0.8478421095733355,0.8480753480753481,0.8451269451269451,0.8466483744634593,0.0013214026254724867,18,0.631928181108509,0.632806324110672,0.6407127638969591,0.6256186893684419,0.6327664896211456,0.005360472723275463,24
103.60557621717453,0.4744721798673627,0.511819064617157,0.019751222471611707,200,10,4,0.5,20,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 20}",0.7759771056843857,0.7742965283394747,0.7772072071640435,0.7679120969496309,0.7738482345343837,0.0035795770092607263,5,0.8604536892965359,0.8611088362951437,0.8613431613431614,0.8569205569205569,0.8599565609638494,0.0017828948497503564,3,0.6780045351473923,0.676829268292683,0.6800226800226801,0.6664120679778499,0.6753171378601514,0.005266664961730197,4
30.161418676376343,0.15250033815218744,0.5059152841567993,0.01802113344725525,200,5,4,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7499851155705942,0.7436418986077089,0.7545422910239493,0.7441116531984924,0.7480702396001861,0.004495409043101926,21,0.8457128818278601,0.8458766685775121,0.8477477477477477,0.8447993447993448,0.8460341607381161,0.0010711179628137303,20,0.6372737774355025,0.6296733569460842,0.6440742868083477,0.6295210166177908,0.6351356094519313,0.006038037146682988,20
34.01722437143326,0.15898534356488436,0.37074851989746094,0.02543529136121393,200,10,2,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7639066439745434,0.7599766388143624,0.7603879959616955,0.7511984729584176,0.7588674379272546,0.004683723001639438,11,0.8552944066824993,0.8543116861845876,0.8530712530712531,0.8509418509418509,0.8534047992200477,0.0016256096997014338,10,0.6606491261763011,0.6554328878558977,0.6548672566371682,0.6425765907305577,0.6533814653499812,0.006632874932386936,11
34.391439497470856,0.23268668467934517,0.38986456394195557,0.043006707266769355,200,10,4,0.5,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7587731737486708,0.7563350378952415,0.7614591756679804,0.7501813958794284,0.7566871957978303,0.004170507872524151,17,0.8528376054377201,0.8534108590615019,0.8538083538083538,0.8502866502866503,0.8525858671485566,0.001371573515539061,11,0.652887772841414,0.6505271378367825,0.65666474321985,0.6408644400785855,0.650236023494158,0.005836769979785273,13
166.13844794034958,1.433586472480017,0.7571778297424316,0.03483633882537107,200,5,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.7729384899481101,0.7755936105713049,0.7802487427841547,0.7699041354281075,0.7746712446829194,0.0037975983700115445,3,0.8502989108181148,0.8520186716894603,0.8525798525798526,0.8499590499590499,0.8512141212616194,0.0011096550764736848,12,0.6663015699160277,0.6704358927594383,0.6755587599134824,0.6628634523371365,0.6687899187315212,0.0047392331974310375,7
