mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__C,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.09638118743896484,0.006922230201442412,0.02334660291671753,0.0007073872286055796,,0.001,"{'model__class_weight': None, 'model__C': 0.001}",0.5751057329044885,0.569033424321989,0.5792324198245674,0.5781570571315261,0.5753821585456428,0.0039657096292972545,8,0.8006666666666666,0.7982666666666667,0.8037333333333333,0.8030666666666667,0.8014333333333333,0.0021548395145191946,4,0.27462396894711305,0.25724104074619536,0.2847424684159378,0.2819640252795333,0.2746428758471949,0.010705433450104744,8
0.10404455661773682,0.007275358193533266,0.02601444721221924,0.003364824071584287,balanced,0.001,"{'model__class_weight': 'balanced', 'model__C': 0.001}",0.6712198145366993,0.6682415536738644,0.677648771405476,0.6705117810030918,0.6719054801547829,0.0034936473173858627,4,0.6949333333333333,0.6869333333333333,0.6952,0.6901333333333334,0.6918,0.003458323293158129,5,0.47690900777320533,0.4728334081724293,0.48397291196388265,0.4756317689530686,0.47733677421564646,0.0041051387615847895,4
0.11610442399978638,0.004739489335204237,0.023259878158569336,0.0017095163019233799,,0.01,"{'model__class_weight': None, 'model__C': 0.01}",0.6029366828551553,0.5940217140603323,0.6047414408281175,0.6034502935382575,0.6012875328204657,0.00424614038097446,7,0.8097333333333333,0.8062666666666667,0.8112,0.8105333333333333,0.8094333333333333,0.0019005847053531215,3,0.3504779244424215,0.32762609902822765,0.35460346399270737,0.3514376996805112,0.3460362967859669,0.010738190547004305,7
0.13296228647232056,0.004295184686990606,0.025980591773986816,0.001338414254235502,balanced,0.01,"{'model__class_weight': 'balanced', 'model__C': 0.01}",0.6719188699450446,0.6695059213832009,0.6809569009740647,0.6707007860193872,0.6732706195804243,0.004518936428701496,1,0.6933333333333334,0.6845333333333333,0.698,0.6870666666666667,0.6907333333333334,0.005278467791151331,6,0.47751022262607906,0.47398843930635837,0.4879041374632602,0.4755307262569832,0.47873338141317023,0.005439907159022752,1
0.14425301551818848,0.015022273948760897,0.02698463201522827,0.009441612288214538,,0.1,"{'model__class_weight': None, 'model__C': 0.1}",0.6056116997974968,0.598073480073051,0.609351398559723,0.6085774222440173,0.605403500168572,0.004456237895750143,6,0.8098666666666666,0.8072,0.8126666666666666,0.8121333333333334,0.8104666666666667,0.002159217965426882,2,0.35765765765765767,0.33851784080512354,0.36626071267478577,0.36445647271087056,0.35672317096210937,0.010989494635417155,6
0.15396523475646973,0.009752759158342167,0.025168240070343018,0.00025380905660684613,balanced,0.1,"{'model__class_weight': 'balanced', 'model__C': 0.1}",0.6721346545418633,0.6700676733931401,0.6804432902909625,0.6697145853979152,0.6730900509059703,0.004344866076522987,2,0.6933333333333334,0.6844,0.6972,0.6858666666666666,0.6902,0.005273413400150717,7,0.47774750227066304,0.4745837957824639,0.4872431700158049,0.47434181169120926,0.47847906994003525,0.005235329692891806,2
0.14061224460601807,0.004833645969155213,0.021720826625823975,0.0010387562098762176,,1.0,"{'model__class_weight': None, 'model__C': 1.0}",0.6060432689911343,0.5991934238018769,0.6102555576917302,0.6084507997187679,0.6059857625508773,0.004196627558402606,5,0.8098666666666666,0.8076,0.8130666666666667,0.8116,0.8105333333333333,0.002037427571991506,1,0.35881294964028776,0.34139662254678227,0.3684684684684685,0.3643724696356275,0.3582626275727915,0.010322963943751998,5
0.134934663772583,0.01252351480482114,0.021206259727478027,0.0020555670528386457,balanced,1.0,"{'model__class_weight': 'balanced', 'model__C': 1.0}",0.6715764628229764,0.6695094816742532,0.6796282932305244,0.669457780056364,0.6725430044460294,0.0041790067543094455,3,0.6928,0.6838666666666666,0.6962666666666667,0.6854666666666667,0.6896,0.0051146847410177875,8,0.4770767135724013,0.47392944308852897,0.4862426702751466,0.47402452619843927,0.477818338283629,0.005025830595329854,3
