mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
23.017041206359863,1.4257279107409633,0.36583900451660156,0.023293890955395725,100,5,4,0.5,10,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7493211133740665,0.8124387116240477,0.7902299737613829,0.7839965995864991,0.02614190782905983,2,0.9896666666666667,0.9886666666666667,0.991,0.9897777777777779,0.000955813918560277,7,0.815026602356919,0.8304510003390979,0.8493637011152666,0.8316137679370946,0.014042153423421008,2
8.084685246149698,0.8569064753767374,0.5032263596852621,0.18129416680371097,200,2,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.7400618541148073,0.7944293580749793,0.799490662139219,0.7779939581096685,0.026901518975891787,4,0.9893333333333333,0.989,0.9916666666666667,0.9899999999999999,0.0011863420280035044,1,0.8068192794359124,0.8271017183294882,0.8605219454770987,0.8314809810808331,0.02214162808929197,3
3.875354607899984,0.15666044001945326,0.34746313095092773,0.05260686217067256,200,10,1,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.7215433355962888,0.7853398204722033,0.8176724803210371,0.7748518787965097,0.03993912707126905,6,0.9886666666666667,0.989,0.9923333333333333,0.9899999999999999,0.0016555182695279008,1,0.7898103347373453,0.8235215473060298,0.8743972432925398,0.8292430417786383,0.03476864390971914,5
3.997085968653361,0.062200281952532285,0.36594851811726886,0.03245747138887533,200,2,1,sqrt,5,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.7122840763370295,0.7483027834351663,0.7813088439574007,0.7472985679098656,0.028188188695237867,17,0.9883333333333333,0.9876666666666667,0.991,0.989,0.0014401645996461867,17,0.7809940367804872,0.793572479306106,0.8460307292250784,0.8068657484372238,0.028165890650185793,17
11.631704568862915,0.28863677715943786,0.28511635462443036,0.07134148000090075,100,10,1,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 5}",0.730802594855548,0.7945990797314626,0.7722179348664917,0.7658732031511675,0.026428388600584808,10,0.989,0.9893333333333333,0.9906666666666667,0.9896666666666666,0.0007200822998231191,8,0.7984162439855755,0.8306233062330624,0.8385410259564522,0.8225268587250301,0.017352499891760825,10
4.128590742746989,0.332719822850762,0.4494679768880208,0.09155851789018978,200,10,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.730802594855548,0.794259636418496,0.8085815712301281,0.7778812675013906,0.033799216142370046,5,0.989,0.9886666666666667,0.992,0.9898888888888889,0.001498970840359107,4,0.7984162439855755,0.823650232712536,0.8675340731800654,0.8298668499593923,0.028557583063407183,4
24.21932323773702,0.22231255337243977,0.22259322802225748,0.07142088423959697,200,10,2,0.5,5,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.7215433355962888,0.7944293580749793,0.7722179348664917,0.7627302095125866,0.030502521944744107,12,0.9886666666666667,0.989,0.9906666666666667,0.9894444444444445,0.0008748897637790972,10,0.7898103347373453,0.8271017183294882,0.8385410259564522,0.8184843596744286,0.02080647686523652,13
42.52667713165283,4.690074939229512,0.37378382682800293,0.045576233918747745,200,5,4,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': None}",0.7585803726333258,0.8033491740212718,0.799151103565365,0.7870268834066542,0.020187602305557186,1,0.99,0.9886666666666667,0.991,0.9898888888888889,0.000955813918560277,4,0.8230450409355805,0.8271186440677967,0.8525532856042858,0.8342389902025543,0.013056508534472044,1
13.847854216893515,0.31444634091729706,0.3760406970977783,0.07966676572878519,100,10,2,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.7213736139398054,0.7945990797314626,0.7631270257755827,0.7596999064822837,0.02999223310669134,15,0.9883333333333333,0.9893333333333333,0.9903333333333333,0.9893333333333333,0.0008164965809277268,13,0.786199046651368,0.8306233062330624,0.8308811094199222,0.8159011541014509,0.02100282529967481,15
21.95004638036092,1.9490294615624413,0.4090518156687419,0.02614562469222789,100,2,1,0.5,10,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10}",0.7579014860073923,0.8033491740212718,0.7807995060966199,0.7806833887084279,0.01855412261264529,3,0.9886666666666667,0.9886666666666667,0.99,0.9891111111111112,0.000628539361054692,15,0.8082346305696559,0.8271186440677967,0.8344175914750818,0.8232569553708448,0.011032417085960467,9
3.84431521097819,0.15578145747909433,0.3651297887166341,0.09668776148858463,200,2,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.7217130572527721,0.7855095421286867,0.8173329217471832,0.7748518403762139,0.03975742762022277,7,0.989,0.9893333333333333,0.9916666666666667,0.9899999999999999,0.0011863420280035044,1,0.7935086632501736,0.8270781246622619,0.866304202504568,0.8289636634723344,0.029748547037771297,6
1.7770289580027263,0.15050927586231422,0.24748380978902182,0.03722247685669123,100,2,4,log2,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.7124537979935128,0.7387040808629404,0.7543756752585276,0.7351778513716601,0.017295214543809893,20,0.9886666666666667,0.9866666666666667,0.9906666666666667,0.9886666666666667,0.0016329931618554536,18,0.7846283783783783,0.779223455300109,0.8309668695064232,0.7982729010616367,0.02322319211294344,18
6.785300890604655,0.5079451003490664,0.3371574878692627,0.06804658795014765,200,5,4,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7215433355962888,0.78517009881572,0.7813088439574007,0.7626740927898031,0.029126525284856746,13,0.9886666666666667,0.9886666666666667,0.991,0.9894444444444445,0.0010999438818457242,10,0.7898103347373453,0.8200372628726287,0.8460307292250784,0.8186261089450175,0.022973560247157188,12
1.9888773759206135,0.13306366002889602,0.31699490547180176,0.009536119466493517,100,2,4,sqrt,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.7030248170777702,0.7568831560684921,0.7540361166846735,0.7379813632769786,0.024745322789654578,19,0.988,0.9866666666666667,0.99,0.9882222222222223,0.0013698697784375374,20,0.7719594594594594,0.7882791327913279,0.8230450409355805,0.7944278777287893,0.021303981739224542,20
1.9556245803833008,0.09203827546459521,0.366133451461792,0.09934815498271633,100,2,2,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.7400618541148073,0.7944293580749793,0.7629572464886556,0.765816152892814,0.022287311503568313,11,0.9893333333333333,0.989,0.99,0.9894444444444445,0.0004157397096415527,10,0.8068192794359124,0.8271017183294882,0.8270082420961988,0.820309746620533,0.009539277159758833,11
2.0445921421051025,0.26035834683096376,0.3234984874725342,0.10538628061153892,100,2,4,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None}",0.7124537979935128,0.7477936184657162,0.7540361166846735,0.7380945110479676,0.01830895628663895,18,0.9886666666666667,0.9866666666666667,0.99,0.9884444444444446,0.0013698697784375374,19,0.7846283783783783,0.7838476558278276,0.8230450409355805,0.7971736917139287,0.01829658282916474,19
3.696879784266154,0.2923151636029565,0.2816811402638753,0.03698272469501875,200,10,4,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10}",0.7031945387342536,0.7479633401221997,0.799660441426146,0.7502727734275331,0.039415882646333056,16,0.9883333333333333,0.987,0.992,0.9891111111111112,0.0021140330656045005,15,0.7755254308308338,0.787021412539524,0.8646362098138748,0.8090610177280775,0.03957685249731702,16
11.974404335021973,0.2832373271149918,0.37420956293741864,0.05171958419382044,100,5,4,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 5}",0.7215433355962888,0.8038583389907219,0.7903997530483099,0.7719338092117735,0.03605258434830037,8,0.9886666666666667,0.9896666666666667,0.9913333333333333,0.9898888888888889,0.0010999438818457092,4,0.7898103347373453,0.8375804020670949,0.853355893965031,0.8269155435898238,0.027016216477577494,7
10.736721674601236,1.2536825248885715,0.2528647581736247,0.15607455743103207,100,5,2,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.7122840763370295,0.8035188956777553,0.7722179348664917,0.7626736356270921,0.03785294617342326,14,0.9883333333333333,0.989,0.9906666666666667,0.9893333333333333,0.0009813067629253465,13,0.7809940367804872,0.8305371970852398,0.8385410259564522,0.8166907532740598,0.025452007065151508,14
3.675673166910807,0.1667384250759647,0.31319594383239746,0.042461943425450684,100,10,4,sqrt,,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.7215433355962888,0.8035188956777553,0.7903997530483099,0.7718206614407846,0.03595260858767775,9,0.9886666666666667,0.989,0.9913333333333333,0.9896666666666666,0.0011863420280034524,8,0.7898103347373453,0.8305371970852398,0.853355893965031,0.8245678085958721,0.02628351477755051,8
