mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.1962563395500183,0.07116956897869811,0.021056056022644043,0.007304153476408767,0.6,5.0,200,7,0.05,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9722222222222222,0.9038583845664617,0.9642781428874285,0.9604621581513674,0.9502052269568699,0.027092570385592377,25,0.965034965034965,0.9225352112676056,0.9647887323943662,0.9647887323943662,0.9542869102728258,0.01833212758133242,31,0.954954954954955,0.8888888888888888,0.9532710280373832,0.9523809523809523,0.9373739560655447,0.02800812425334276,30
0.23025459051132202,0.005769390681393822,0.017125248908996582,0.0002343061846102725,0.8,0.0,300,7,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9738993710691823,0.9094763620945516,0.9660801356794573,0.9604621581513674,0.9524795067486396,0.02528231035913323,13,0.972027972027972,0.9295774647887324,0.971830985915493,0.9647887323943662,0.9595562887816409,0.017552203756813205,4,0.9629629629629629,0.8979591836734694,0.9615384615384616,0.9523809523809523,0.9437103901389616,0.026724769563129417,10
0.2295551300048828,0.007687725068771515,0.01699775457382202,0.00017331877718295658,1.0,5.0,300,7,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9683438155136268,0.9038583845664617,0.9586601653593385,0.9604621581513674,0.9478311308976985,0.025647531493879442,33,0.965034965034965,0.9225352112676056,0.9577464788732394,0.9647887323943662,0.952526346892544,0.017560962530550044,35,0.9541284403669725,0.8888888888888888,0.9444444444444444,0.9523809523809523,0.9349606815203146,0.026848746020698127,35
0.16925132274627686,0.0045683903134631195,0.017322421073913574,0.0008045681173751149,0.8,5.0,300,3,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9738993710691823,0.9038583845664617,0.9698961204155183,0.9510281958872164,0.9496705179845948,0.027824032656574058,26,0.972027972027972,0.9225352112676056,0.971830985915493,0.9577464788732394,0.9560351620210775,0.020189436162716047,21,0.9629629629629629,0.8888888888888888,0.9622641509433962,0.9423076923076923,0.9391059237757351,0.030155694814117978,24
0.18883764743804932,0.004589046253162325,0.016445934772491455,0.00019066499197706023,0.8,1.0,200,7,0.01,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 200, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.9738993710691823,0.8944244223023108,0.9454102183591266,0.9604621581513674,0.9435490424704968,0.030099369638082393,40,0.972027972027972,0.9154929577464789,0.9507042253521126,0.9647887323943662,0.9507534718802324,0.02175373057910378,41,0.9629629629629629,0.8775510204081632,0.9333333333333333,0.9523809523809523,0.9315570672713529,0.03293847558009503,44
0.1814458966255188,0.008959625783724702,0.017756223678588867,0.0018435618925714456,0.6,5.0,300,5,0.1,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9777777777777779,0.9150943396226415,0.9698961204155183,0.9510281958872164,0.9534491084257886,0.024183348937290582,4,0.972027972027972,0.9366197183098591,0.971830985915493,0.9577464788732394,0.9595562887816409,0.014453137631982993,4,0.9636363636363636,0.9072164948453608,0.9622641509433962,0.9423076923076923,0.9438561754332033,0.02277593796809156,7
0.27572816610336304,0.007182396131587304,0.016736626625061035,0.00017808020577640707,0.8,1.0,300,5,0.01,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",0.9738993710691823,0.8944244223023108,0.9548441806232775,0.9604621581513674,0.9459075330365345,0.03051947931093064,36,0.972027972027972,0.9154929577464789,0.9577464788732394,0.9647887323943662,0.9525140352605141,0.021962471197207616,36,0.9629629629629629,0.8775510204081632,0.9433962264150944,0.9523809523809523,0.9340727905417932,0.03335966054974263,36
0.1687772274017334,0.004358592315819731,0.01654917001724243,0.00011941705420328231,0.6,0.0,300,3,0.05,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 0.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9888888888888889,0.9150943396226415,0.9642781428874285,0.9454102183591266,0.9534178974395214,0.026967360705064457,8,0.986013986013986,0.9366197183098591,0.9647887323943662,0.9507042253521126,0.9595316655175811,0.018247130430191383,9,0.9814814814814815,0.9072164948453608,0.9532710280373832,0.9333333333333333,0.9438255844243897,0.027191431375452033,8
0.22271519899368286,0.00845951041009979,0.018579840660095215,0.003295999512475429,1.0,1.0,300,7,0.05,0.6,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.6}",0.9833333333333334,0.9000423998304007,0.9698961204155183,0.9604621581513674,0.9534335029326549,0.031878791998111736,5,0.9790209790209791,0.9225352112676056,0.971830985915493,0.9647887323943662,0.959543977149611,0.02195153978651958,7,0.9724770642201835,0.8865979381443299,0.9622641509433962,0.9523809523809523,0.9434300264222155,0.033572533360099965,11
0.18117046356201172,0.003716304229284986,0.01685541868209839,0.00021813484901993526,0.8,1.0,300,3,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9738993710691823,0.9094763620945516,0.9698961204155183,0.9510281958872164,0.9510750123666172,0.02552271221193065,16,0.972027972027972,0.9295774647887324,0.971830985915493,0.9577464788732394,0.9577957254013593,0.017290301030946455,13,0.9629629629629629,0.8979591836734694,0.9622641509433962,0.9423076923076923,0.9413734974718801,0.026401703473619642,16
