mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.6422889232635498,0.029983256733981195,0.11243740717569987,0.010104733224968515,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5944979156864681,0.6116262997194257,0.5930227760356495,0.5997156638138478,0.008443595008596214,18,0.8016666666666666,0.8123333333333334,0.8026666666666666,0.8055555555555555,0.0048099690715363245,18,0.6078749259410837,0.6310125134601785,0.6058238636363636,0.6149037676792086,0.011421339154448195,18
1.3761294682820637,0.18769780181539375,0.20488214492797852,0.017314593687023105,200,2,1,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6360718870346598,0.6488385047037465,0.6308461586070309,0.6385855167818123,0.007557331116001528,11,0.805,0.8073333333333333,0.8053333333333333,0.805888888888889,0.0010304020550550685,14,0.6563722582960646,0.6693462208218062,0.6512713864987887,0.6589966218722199,0.007608783174113996,14
1.855228344599406,0.21015150537647054,0.16752036412556967,0.03385008553007489,200,5,2,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': None}",0.643073166859318,0.6578669128569071,0.6432192812345271,0.6480531203169174,0.006939655628637919,3,0.8083333333333333,0.813,0.8103333333333333,0.8105555555555556,0.001911627837120554,10,0.6643168848606915,0.6797808125347832,0.6652530947420027,0.6697835973791592,0.007079423488126022,3
0.8096934159596761,0.1044670330903984,0.12239718437194824,0.035516743347305355,200,5,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5913796742158896,0.6164770382901469,0.5950600346591847,0.6009722490550736,0.011066017957879693,16,0.7993333333333333,0.8123333333333334,0.805,0.8055555555555557,0.005321746673256913,16,0.6036288807497955,0.6369908280542258,0.6086411149825783,0.6164202745955333,0.014688802429033428,16
2.1737704277038574,0.1283470089358806,0.18460996945699057,0.01677717549440759,200,2,1,0.5,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': None}",0.6442871608997109,0.651866025746823,0.6336673749793695,0.6432735205419678,0.0074640615628073625,5,0.8043333333333333,0.8053333333333333,0.8013333333333333,0.8036666666666666,0.0016996731711975965,20,0.663949190491575,0.671229421814153,0.6528530123738097,0.6626772082265125,0.007555861307257216,7
0.7526164849599203,0.149420126182903,0.12891093889872232,0.03336283819884577,200,5,1,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.5973005574304374,0.6126010892886615,0.6033509036144579,0.6044175167778523,0.0062917838761556,15,0.8026666666666666,0.8113333333333334,0.807,0.8069999999999999,0.003538151850686831,13,0.6116491267353337,0.6320824135393671,0.6198272041322178,0.6211862481356395,0.00839702538031174,15
1.3123727639516194,0.05839379930517494,0.20385185877482095,0.00768788033936524,200,5,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.6387622294894062,0.6489184477636574,0.6295387027562304,0.6390731266697647,0.007914801405417116,9,0.8066666666666666,0.8133333333333334,0.8083333333333333,0.8094444444444445,0.002832788618662673,12,0.6595722035617356,0.6718173116368111,0.6507938114590239,0.6607277755525235,0.008621616240619653,10
0.9243883291880289,0.1631900603183069,0.14216144879659018,0.0012370240443676224,200,5,4,log2,20,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 20}",0.6301994086861564,0.6535164631127248,0.6258613220003301,0.6365257312664038,0.012144092542703693,13,0.811,0.8213333333333334,0.811,0.8144444444444444,0.004871180048173981,4,0.6522376290334353,0.6794248147522002,0.6475452177107596,0.659735887165465,0.01405335269943486,12
1.0237512588500977,0.05598016595988119,0.18399723370869955,0.022324234915175635,200,5,2,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6316273522344654,0.6511774839082357,0.6314728090443968,0.6380925483956993,0.009252661740451628,12,0.8073333333333333,0.8143333333333334,0.8096666666666666,0.8104444444444444,0.0029101779674908495,11,0.6526439524390644,0.6743268398146061,0.6532230719010481,0.6600646213849062,0.010087682282208181,11
1.0473581949869792,0.03867621194803748,0.16025598843892416,0.02335235363462286,200,2,2,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.6397090286692341,0.6508525540518237,0.6271687778511306,0.6392434535240629,0.00967446411756162,8,0.8106666666666666,0.8146666666666667,0.808,0.8111111111111112,0.002739739556875075,8,0.6618980535328082,0.6741614736965482,0.648173802141742,0.6614111097903661,0.01061500836446046,8
