mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__C,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.05084395408630371,0.0012044623612738588,0.02327752113342285,0.0003078024177178827,,0.01,"{'model__class_weight': None, 'model__C': 0.01}",0.7418912452791496,0.7464448670593893,0.7719374589557613,0.7534245237647667,0.013221962659878735,8,0.8476666666666667,0.8473333333333334,0.8643333333333333,0.8531111111111112,0.007936476190412661,4,0.7664649452981183,0.7688618177218052,0.7956785938938857,0.7770017856379363,0.013242699229537278,4
0.0519560972849528,0.0007489083767861433,0.024091561635335285,0.0017677754553957715,balanced,0.01,"{'model__class_weight': 'balanced', 'model__C': 0.01}",0.8211691840466384,0.8130946074278782,0.826740214687307,0.8203346687206078,0.005601961635098824,1,0.802,0.8013333333333333,0.8046666666666666,0.8026666666666668,0.0014401645996461696,8,0.7661946299813533,0.7631908522798311,0.7699086597585166,0.7664313806732337,0.0027476380763303185,7
0.05519858996073405,0.003416419594707046,0.02216482162475586,0.0006578469640451878,,0.1,"{'model__class_weight': None, 'model__C': 0.1}",0.746922139842146,0.7509594281515262,0.7822030960477908,0.7600282213471544,0.015766393060662527,7,0.8473333333333334,0.8476666666666667,0.8683333333333333,0.8544444444444445,0.009821870280270883,1,0.7691332111453211,0.7716385012489926,0.8039714880251393,0.7815810668064843,0.01586542028831855,1
0.06354848543802898,0.005313973609340308,0.02199244499206543,0.0008834466750676177,balanced,0.1,"{'model__class_weight': 'balanced', 'model__C': 0.1}",0.81962018363406,0.8115456070152995,0.8279767295950627,0.8197141734148073,0.006708306933296198,2,0.804,0.8033333333333333,0.808,0.8051111111111112,0.0020608041101101687,5,0.7672557927447139,0.7642111410635489,0.7728587202271413,0.7681085513451347,0.0035814851919832563,5
0.06677897771199544,0.0010298352893992953,0.022305409113566082,0.0007466713752812356,,1.0,"{'model__class_weight': None, 'model__C': 1.0}",0.746742094482922,0.7512175948869559,0.783157641613304,0.7603724436610606,0.016214838065977604,5,0.8463333333333334,0.8473333333333334,0.8683333333333333,0.854,0.010143416036468582,2,0.76829975410958,0.7715336972831466,0.8044159091565539,0.7814164535164269,0.01631657269811066,2
0.07433080673217773,0.005468746425632683,0.0230710506439209,5.8812923182687846e-05,balanced,1.0,"{'model__class_weight': 'balanced', 'model__C': 1.0}",0.8195811229459571,0.8105910614497862,0.8257466084336909,0.8186395976098114,0.006222941617610785,3,0.8046666666666666,0.8033333333333333,0.8053333333333333,0.8044444444444445,0.0008314794192830955,6,0.767754740551132,0.7639031688196386,0.7701307473217346,0.7672628855641684,0.002566076706581828,6
0.0762788454691569,0.006589474501462779,0.04265268643697103,0.029167095726670672,,10.0,"{'model__class_weight': None, 'model__C': 10.0}",0.7456075035581846,0.7512175948869559,0.7838540204433876,0.7602263729628427,0.01686352227497689,6,0.8453333333333334,0.8473333333333334,0.8686666666666667,0.8537777777777779,0.010559648329348189,3,0.766927868193691,0.7715336972831466,0.805021408055552,0.7811609911774632,0.01697631753546605,3
0.07389179865519206,0.0024572939027538328,0.020648082097371418,0.0010694534841434588,balanced,10.0,"{'model__class_weight': 'balanced', 'model__C': 10.0}",0.8184465320212198,0.8096755765723758,0.8245729568208506,0.8175650218048154,0.006113688453687688,4,0.8036666666666666,0.8026666666666666,0.805,0.8037777777777778,0.0009558139185603243,7,0.7666394830939087,0.7631028405783492,0.7695238573012544,0.7664220603245041,0.0026258736240787474,8
