mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0.3780097961425781,0.019876207149599204,0.058031558990478516,0.004916117516826269,200,2,1,log2,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None}",0.9691087702686709,0.91129127707421,0.9659663865546219,0.9487888112991677,0.026545777423983154,1,0.968421052631579,0.9315789473684211,0.9682539682539683,0.9560846560846561,0.01732828706789429,1,0.966454802259887,0.9242772617186302,0.9659663865546219,0.9522328168443797,0.019768568221074253,1
0.19962469736735025,0.00848711703895591,0.04454811414082845,0.011510546546059056,100,2,4,log2,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9508225825541484,0.907089596401941,0.9659663865546219,0.9412928551702371,0.024963051131348203,9,0.9526315789473684,0.9263157894736842,0.9682539682539683,0.949067112225007,0.01730571730407581,7,0.9495441267593167,0.918743890518084,0.9659663865546219,0.9447514679440076,0.01957410222496685,8
0.39816919962565106,0.007324764159620761,0.056885321935017906,0.005495004493713159,200,5,4,sqrt,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.9578648360752752,0.9000473428808142,0.961764705882353,0.9398922949461475,0.02821958421551206,10,0.9578947368421052,0.9210526315789473,0.9629629629629629,0.9473034437946718,0.0186770908778992,9,0.9552730696798493,0.9126276096753426,0.9604093724750875,0.9427700172767598,0.02141679953694563,11
0.20494691530863443,0.006253397437783918,0.04797935485839844,0.006728103955802849,100,2,4,sqrt,5,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9508225825541484,0.907089596401941,0.961764705882353,0.9398922949461475,0.023621251583676,10,0.9526315789473684,0.9263157894736842,0.9629629629629629,0.9473034437946718,0.015428233844532638,9,0.9495441267593167,0.918743890518084,0.9604093724750875,0.942899129917496,0.01764690877459279,10
0.2057483990987142,0.004781289346841536,0.0464935302734375,0.005684343706373442,100,2,2,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None}",0.9691087702686709,0.91129127707421,0.961764705882353,0.9473882510750781,0.025699902327208687,3,0.968421052631579,0.9315789473684211,0.9629629629629629,0.9543209876543209,0.01623469500754037,3,0.966454802259887,0.9242772617186302,0.9604093724750875,0.9503804788178684,0.018622034663594977,3
0.2036569913228353,0.004359531132132478,0.04911311467488607,0.006009216441743043,100,2,4,log2,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': None}",0.9578648360752752,0.907089596401941,0.9659663865546219,0.9436402730106127,0.026056000594311294,5,0.9578947368421052,0.9263157894736842,0.9682539682539683,0.9508214981899193,0.017836773598848166,5,0.9552730696798493,0.918743890518084,0.9659663865546219,0.9466611155841851,0.02021740748281999,5
0.3672678470611572,0.024340022450257577,0.05335299173990885,0.009871501230385873,200,10,4,log2,10,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10}",0.9578648360752752,0.8930050893596875,0.961764705882353,0.937544877105772,0.03153460285123551,17,0.9578947368421052,0.9157894736842105,0.9629629629629629,0.9455490578297595,0.021144682001077674,16,0.9552730696798493,0.9064615384615384,0.9604093724750875,0.9407146602054918,0.02431121364728162,18
0.2885602315266927,0.012081269665216823,0.05290301640828451,0.01152577597842181,100,5,4,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 0.5, 'model__max_depth': 5}",0.9536631554030062,0.8958456622085453,0.961764705882353,0.9370911744979682,0.029351922061482877,18,0.9526315789473684,0.9157894736842105,0.9629629629629629,0.9437946718648472,0.020246855192382784,19,0.9498165810711665,0.9071358748778103,0.9604093724750875,0.9391206094746881,0.02302635074367739,19
0.28889266649882,0.02221308867897009,0.03946955998738607,0.0006767403002272597,100,5,2,0.5,5,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.5, 'model__max_depth': 5}",0.9620665167475441,0.8958456622085453,0.961764705882353,0.9398922949461475,0.031145916416019277,10,0.9631578947368421,0.9157894736842105,0.9629629629629629,0.9473034437946718,0.022283884067361405,9,0.960756543035024,0.9071358748778103,0.9604093724750875,0.9427672634626406,0.025195595133697502,12
0.2143852710723877,0.0010976829875356004,0.04439242680867513,0.004331943919005363,100,10,4,sqrt,,"{'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.9578648360752752,0.907089596401941,0.961764705882353,0.9422397127865231,0.02490582605891357,7,0.9578947368421052,0.9263157894736842,0.9629629629629629,0.9490578297595841,0.016213616217594335,8,0.9552730696798493,0.918743890518084,0.9604093724750875,0.9448087775576736,0.01854955801613642,7
