mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__penalty,param_model__loss,param_model__l1_ratio,param_model__alpha,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
1.5209644635518391,0.17926242040656423,0.12142523129781087,0.002642452089330594,l2,log_loss,0.15,0.0001,"{'model__penalty': 'l2', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.6493782211463377,0.6665674293300016,0.6768311728877089,0.6642589411213494,0.011325869449645753,12,0.897,0.9016666666666666,0.907,0.9018888888888889,0.004085505846855613,10,0.6718322698268004,0.689969624029491,0.7036932145038101,0.6884983694533672,0.013048713638993716,15
0.923198938369751,0.056333792477811735,0.12572391827901205,0.004627864072407651,l1,log_loss,0.15,0.001,"{'model__penalty': 'l1', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.6470648524129314,0.6633267608933313,0.6736149070748088,0.6613355067936905,0.01093008601076773,18,0.9033333333333333,0.9063333333333333,0.9143333333333333,0.908,0.004642796092394711,1,0.676562611530134,0.6928960629858153,0.7106628073363302,0.6933738272840931,0.013925445116734169,7
2.4314322471618652,0.300044739907865,0.13733959197998047,0.011539785967357285,elasticnet,hinge,0.15,0.0001,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.6521113150085898,0.6698569030142121,0.6788468296111199,0.6669383492113073,0.011108117226931027,9,0.8966666666666666,0.9023333333333333,0.908,0.9023333333333333,0.004626813958590482,7,0.6736384053902302,0.6931370574182807,0.7063625698807434,0.691046010896418,0.013441157987514473,9
0.7128260930379232,0.02136459683883264,0.12919886906941733,0.004593755867527074,l1,hinge,0.5,0.001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 0.001}",0.655103076682805,0.6622140012494143,0.6719701702327034,0.6630957493883076,0.006914131473081675,16,0.9046666666666666,0.9043333333333333,0.914,0.9076666666666666,0.004480410034145797,2,0.6845546485174068,0.6897269344768872,0.7089871097080997,0.6944228975674646,0.01051270158648507,1
1.0704631805419922,0.07885972817440912,0.13514002164204916,0.0019425888795605167,l2,hinge,0.15,0.0001,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.6521113150085898,0.6665674293300016,0.678661369670467,0.6657800380030195,0.010853304856540916,11,0.8966666666666666,0.9016666666666666,0.9076666666666666,0.902,0.004496912521077351,8,0.6736384053902302,0.689969624029491,0.7058172774822774,0.6898084356339996,0.01313746394992108,13
0.8592682679494222,0.030294402154634973,0.12766249974568686,0.008125028789130977,l1,hinge,0.15,0.001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.001}",0.655103076682805,0.6622140012494143,0.6719701702327034,0.6630957493883076,0.006914131473081675,16,0.9046666666666666,0.9043333333333333,0.914,0.9076666666666666,0.004480410034145797,2,0.6845546485174068,0.6897269344768872,0.7089871097080997,0.6944228975674646,0.01051270158648507,1
1.121859073638916,0.3122210016315265,0.13091301918029785,0.00703333930914811,l2,hinge,0.15,1e-05,"{'model__penalty': 'l2', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 1e-05}",0.6522967749492425,0.6716626971732,0.6777340699672029,0.6672311806965485,0.010847203884559774,8,0.897,0.9003333333333333,0.906,0.9011111111111112,0.003715167443844559,14,0.6741238519193473,0.6921663015788746,0.7031162268388546,0.6898021267790254,0.011953561330735964,14
7.409286737442017,0.5580589533761499,0.12633419036865234,0.005357039328978479,l1,hinge,0.5,1e-05,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-05}",0.6546345463064189,0.6816677729189442,0.6897792050601281,0.6753605080951637,0.0150249337635066,1,0.8933333333333333,0.8973333333333333,0.9066666666666666,0.8991111111111111,0.005586580039989559,19,0.6722099604466686,0.6957159172189225,0.7122148357363395,0.6933802378006435,0.01641521774643393,5
3.746575355529785,0.3879026478742523,0.1245266596476237,0.003998870036081691,l1,log_loss,0.15,1e-06,"{'model__penalty': 'l1', 'model__loss': 'log_loss', 'model__l1_ratio': 0.15, 'model__alpha': 1e-06}",0.655586248633453,0.6816921755427143,0.6775730126503201,0.6716171456088292,0.011459613696510065,3,0.8976666666666666,0.9,0.9083333333333333,0.902,0.0045785328395636805,8,0.677358218905267,0.6987645329377554,0.7058696649659397,0.693997472269654,0.012118011104073727,4
2.165250619252523,0.3773777705856031,0.12381625175476074,0.0009183313185989531,l1,hinge,0.15,0.0001,"{'model__penalty': 'l1', 'model__loss': 'hinge', 'model__l1_ratio': 0.15, 'model__alpha': 0.0001}",0.6566746056535999,0.6756940106200219,0.6803061065125722,0.6708915742620647,0.01022772390583795,4,0.897,0.9023333333333333,0.908,0.9024444444444444,0.004491418429201723,6,0.677495107632094,0.6973181145294536,0.7073940257493257,0.6940690826369577,0.012420506761644197,3
3.2085553805033364,0.36419963865629257,0.12639943758646646,0.0014297115597251815,elasticnet,hinge,0.5,1e-06,"{'model__penalty': 'elasticnet', 'model__loss': 'hinge', 'model__l1_ratio': 0.5, 'model__alpha': 1e-06}",0.6559327658909886,0.6699935577073247,0.6863042714352647,0.6707435316778594,0.01241045078348241,5,0.8956666666666667,0.8973333333333333,0.9056666666666666,0.8995555555555557,0.004374448818895415,18,0.6755534163810627,0.6876516951318286,0.7086390078489013,0.6906147064539309,0.013668666547140065,10
